sigma,length,raw_trace_real,raw_trace_imag,perron_parity_real,perron_parity_imag,bulk_trace_real,bulk_trace_imag,deterministic_flat_trace,deterministic_parity_baseline
0.08,25,0.8015173298141488,-2.5347713078403604e-26,0.8015173312029623,0.0,-1.3888134482087079e-09,-2.5347713078403604e-26,2.3795226112652583e-06,0
0.08,26,1.186050775954527,1.0114750501488066e-28,1.1860507797252333,0.0,-3.770706352937929e-09,1.0114750501488066e-28,1.997620165684038,2
0.08,27,0.8256024428597359,2.4206573298898634e-28,0.8256024425397603,0.0,3.1997561395686887e-10,2.4206573298898634e-28,8.445196761225272e-07,0
0.08,28,1.1634742312953288,2.528913115235325e-29,1.163474230492287,0.0,8.03041962460141e-10,2.528913115235325e-29,1.9985818867159983,2
0.08,29,0.8467649178289218,5.312712193651931e-31,0.8467649179022336,0.0,-7.331176248994271e-11,5.312712193651931e-31,,0
0.08,30,1.1436372588316959,-1.7305202532675042e-31,1.1436372590026864,0.0,-1.7099053611441585e-10,-1.7305202532675042e-31,,2
0.08,31,0.8653594079839821,-2.3582402798779736e-32,0.8653594079672661,0.0,1.6716043483241746e-11,-2.3582402798779736e-32,,0
0.08,32,1.1262074280308594,-9.757106963563921e-34,1.1262074279944576,0.0,3.640187934217733e-11,-9.757106963563921e-34,,2
0.08,33,0.8816975279072133,1.0936575661086263e-34,0.8816975279110087,0.0,-3.795380848815847e-12,1.0936575661086263e-34,,0
0.08,34,1.1108926401858255,2.0738598677778538e-35,1.1108926401935735,0.0,-7.748059687946846e-12,2.0738598677778538e-35,,2
0.08,35,0.8960530796028546,1.2484512360067398e-36,0.8960530796019961,0.0,8.585242480276975e-13,1.2484512360067398e-36,,0
0.08,36,1.0974362432126363,-5.390385974123699e-38,1.0974362432109874,0.0,1.6488419464180436e-12,-5.390385974123699e-38,,2
0.08,37,0.9086666401009428,-1.72198437786942e-38,0.9086666401011363,0.0,-1.9355428171541722e-13,-1.72198437786942e-38,,0
0.08,38,1.0856127284413042,-1.373119249038658e-39,1.085612728441655,0.0,-3.5081768207092656e-13,-1.373119249038658e-39,,2
0.08,39,0.9197495933648538,8.321544256068394e-42,0.9197495933648103,0.0,4.350664636861123e-14,8.321544256068394e-42,,0
0.08,40,1.0752239518857516,1.342078645608977e-41,1.075223951885677,0.0,7.46276429087049e-14,1.342078645608977e-41,,2
0.08,41,0.9294876727162379,1.3773563224377137e-42,0.9294876727162477,0.0,-9.752998698512089e-15,1.3773563224377137e-42,,0
0.08,42,1.066095813558302,2.677598454363822e-44,1.0660958135583178,0.0,-1.5872055199500334e-14,2.677598454363822e-44,,2
0.08,43,0.9380440734515764,-9.65898773045169e-45,0.9380440734515741,0.0,2.1810187640334154e-15,-9.65898773045169e-45,,0
0.08,44,1.058075339840898,-1.2900305128607741e-45,1.0580753398408946,0.0,3.375057265407775e-15,-1.2900305128607741e-45,,2
0.08,45,0.9455621877430421,-5.161918647023592e-47,0.9455621877430426,0.0,-4.866462532024446e-16,-5.161918647023592e-47,,0
0.08,46,1.0510281198772056,6.172703722882673e-48,1.0510281198772062,0.0,-7.175348155384912e-16,6.172703722882673e-48,,2
0.08,47,0.9521680076722359,1.1390419407125857e-48,0.9521680076722357,0.0,1.0836321856807311e-16,1.1390419407125857e-48,,0
0.08,48,1.044836053053432,6.705679088572439e-50,1.0448360530534317,0.0,1.525168873216399e-16,6.705679088572439e-50,,2
0.08,49,0.9579722366643972,-3.1244177125177424e-51,0.9579722366643972,0.0,-2.4084436198749023e-17,-3.1244177125177424e-51,,0
0.08,50,1.0393953698127147,-9.497230971905386e-52,1.0393953698127147,0.0,-3.2411956003728e-17,-9.497230971905386e-52,,2
0.08,51,0.9630721447082973,-7.4350374423794845e-53,0.9630721447082973,0.0,5.343675753499542e-18,-7.4350374423794845e-53,,0
0.08,52,1.0346148926363108,6.084981270077849e-55,1.0346148926363108,0.0,6.886587786071502e-18,6.084981270077849e-55,,2
0.08,53,0.9675531984522763,7.437950847114519e-55,0.9675531984522763,0.0,-1.1837184340751371e-18,7.437950847114519e-55,,0
0.08,54,1.0304145080480132,7.499151720854672e-56,1.0304145080480132,0.0,-1.4628965594079587e-18,7.499151720854672e-56,,2
0.08,55,0.971490493494379,1.338519468815931e-57,0.971490493494379,0.0,2.618248725068081e-19,1.338519468815931e-57,,0
0.08,56,1.026723824034983,-5.3881385349587535e-58,1.026723824034983,0.0,3.1069404568913175e-19,-5.3881385349587535e-58,,2
0.08,57,0.9749500128695698,-7.054809197168071e-59,0.9749500128695698,0.0,-5.783246896623498e-20,-7.054809197168071e-59,,0
0.08,58,1.02348099038542,-2.726337306896416e-60,1.02348099038542,0.0,-6.597221632544459e-20,-2.726337306896416e-60,,2
0.08,59,0.977989732824346,3.4802424634476936e-61,0.977989732824346,0.0,1.2757644520895272e-20,3.4802424634476936e-61,,0
0.08,60,1.0206316621737364,6.254273919465341e-62,1.0206316621737364,0.0,1.4005449539968033e-20,6.254273919465341e-62,,2
0.08,61,0.9806605944098384,3.5990672378305616e-63,0.9806605944098384,0.0,-2.8108832675465657e-21,3.5990672378305616e-63,,0
0.08,62,1.0181280890228315,-1.805327483320268e-64,1.0181280890228315,0.0,-2.972622895767162e-21,-1.805327483320268e-64,,2
0.08,63,0.9830073571758131,-5.236372681155738e-65,0.9830073571758131,0.0,6.186155567678078e-22,-5.236372681155738e-65,,0
0.08,64,1.0159283148809017,-4.024003356995381e-66,1.0159283148809017,0.0,6.307950401805614e-22,-4.024003356995381e-66,,2
0.08,65,0.9850693492721763,4.171045346559253e-68,0.9850693492721763,0.0,-1.3599837435541967e-22,4.171045346559253e-68,,0
0.08,66,1.0139954749022682,4.1206216232553465e-68,1.0139954749022682,0.0,-1.338262326805802e-22,4.1206216232553465e-68,,2
0.08,67,0.9868811265285355,4.081588035158182e-69,0.9868811265285355,0.0,2.986812299092826e-23,4.081588035158182e-69,,0
0.08,68,1.0122971776490208,6.6255956665261934e-71,1.0122971776490208,0.0,2.8385565737799004e-23,6.6255956665261934e-71,,2
0.08,69,0.9884730515569826,-3.004043652798441e-71,0.9884730515569826,0.0,-6.553414158525351e-24,-3.004043652798441e-71,,0
0.08,70,1.010804962260126,-3.856942087543712e-72,1.010804962260126,0.0,-6.019437439780659e-24,-3.856942087543712e-72,,2
0.08,71,0.9898718025829719,-1.4373726131047636e-73,0.9898718025829719,0.0,1.4365965793834225e-24,-1.4373726131047636e-73,,0
0.08,72,1.009493821490984,1.9602346486690927e-74,1.009493821490984,0.0,1.2761889290735469e-24,1.9602346486690927e-74,,2
0.08,73,0.9911008205315208,3.4331372755436133e-75,0.9911008205315208,0.0,-3.1465148199247426e-25,3.4331372755436133e-75,,0
0.08,74,1.0083417826303078,1.930183741947796e-76,1.0083417826303078,0.0,-2.7050379414817777e-25,1.930183741947796e-76,,2
0.08,75,0.9921807018612143,-1.040195586519269e-77,0.9921807018612143,0.0,6.886063769586022e-26,-1.040195586519269e-77,,0
0.08,76,1.007329539271132,-2.8862316805502265e-78,1.007329539271132,0.0,5.732309178987012e-26,-2.8862316805502265e-78,,2
0.08,77,0.993129543729307,-2.1768489299350273e-79,0.993129543729307,0.0,-1.5058291299302197e-26,-2.1768489299350273e-79,,0
0.08,78,1.006440127765001,2.7444849900003893e-81,1.006440127765001,0.0,-1.2144570944299046e-26,2.7444849900003893e-81,,2
0.08,79,0.9939632472723628,2.281967640004567e-81,0.9939632472723628,0.0,3.2904819325865325e-27,2.281967640004567e-81,,0
0.08,80,1.0056586429372,2.22072617924057e-82,1.0056586429372,0.0,2.5723464702672477e-27,2.22072617924057e-82,,2
0.08,81,0.9946957840849523,3.2401352908927086e-84,0.9946957840849523,0.0,-7.18517028258946e-28,3.2401352908927086e-84,,0
0.08,82,1.0049719882988541,-1.6739469278478367e-84,1.0049719882988541,0.0,-5.447155647762423e-28,-1.6739469278478367e-84,,2
0.08,83,0.9953394303621791,-2.10800984394598e-85,0.9953394303621791,0.0,1.5679126297007602e-28,-2.10800984394598e-85,,0
0.08,84,1.0043686565698313,-7.563380943197959e-87,1.0043686565698313,0.0,1.153191352813362e-28,-7.563380943197959e-87,,2
0.08,85,0.9959049726299095,1.1030456086402885e-87,0.9959049726299095,0.0,-3.4192150657315396e-29,1.1030456086402885e-87,,0
0.08,86,1.0038385368343523,1.884007696758837e-88,1.0038385368343523,0.0,-2.440744906637703e-29,1.884007696758837e-88,,2
0.08,87,0.9964018885104264,1.0343157268964617e-89,0.9964018885104264,0.0,7.451820584233421e-30,1.0343157268964617e-89,,0
0.08,88,1.003372745097525,-5.978070040644554e-91,1.003372745097525,0.0,5.16453103661528e-30,-5.978070040644554e-91,,2
0.08,89,0.9968385055528641,-1.5903772936247512e-91,0.9968385055528641,0.0,-1.62308257464302e-30,-1.5903772936247512e-91,,0
0.08,90,1.0029634754031973,-1.1770290748140315e-92,1.0029634754031973,0.0,-1.0925085563809232e-30,-1.1770290748140315e-92,,2
0.08,91,0.9972221407901776,1.7555021929497653e-94,0.9972221407901776,0.0,3.533224268196334e-31,1.7555021929497653e-94,,0
0.08,92,1.0026038690180863,1.26327112932922e-94,1.0026038690180863,0.0,2.31047955163243e-31,1.26327112932922e-94,,2
0.08,93,0.9975592233614096,1.2078337179710053e-95,0.9975592233614096,0.0,-7.687118941479706e-32,1.2078337179710053e-95,,0
0.08,94,1.002287899489912,1.5605181631865788e-97,1.002287899489912,0.0,-4.8849543173601845e-32,1.5605181631865788e-97,,2
0.08,95,0.9978554022542142,-9.322925634753081e-98,0.9978554022542142,0.0,1.6715779521377289e-32,-9.322925634753081e-98,,0
0.08,96,1.002010271653288,-1.1517888109202035e-98,1.002010271653288,0.0,1.0325180164839584e-32,-1.1517888109202035e-98,,2
0.08,97,0.9981156409732388,-3.971421545912816e-100,0.9981156409732388,0.0,-3.633026573581883e-33,-3.971421545912816e-100,,0
0.08,98,1.0017663328908575,6.201349248970023e-101,1.0017663328908575,0.0,-2.1817805634461735e-33,6.201349248970023e-101,,2
0.08,99,0.9983443007208606,1.0335975781358779e-101,0.9983443007208606,0.0,7.892183528823212e-34,1.0335975781358779e-101,,0
0.08,100,1.0015519951625527,3.0487186928707975e-18,1.0015519951625527,0.0,4.608909910810337e-34,5.537788096516954e-103,,2
0.08,101,0.9985452134842586,1.2825716509053456e-17,0.9985452134842586,1.2825716509053456e-17,-1.7136405037373748e-34,-3.427621750339287e-104,,0
0.08,102,1.001363666496304,-2.6723533292138312e-17,1.001363666496304,-2.6723533292138294e-17,-9.733216508069568e-35,-8.760696447475584e-105,,2
0.08,103,0.9987217462536511,3.883006424132362e-17,0.9987217462536511,3.883006424132362e-17,3.7191444353831717e-35,-6.361050149131525e-106,,0
0.08,104,1.0011981907920895,1.8794081146805294e-17,1.0011981907920895,1.8794081146805285e-17,2.05486228130509e-35,1.0998818722681564e-107,,2
0.08,105,0.9988768574478941,-5.508763759923092e-18,0.9988768574478941,-5.508763759923092e-18,-8.068143107502677e-36,6.990799839046586e-108,,0
0.08,106,1.0010527949305315,-6.1860426829279886e-18,1.0010527949305315,-6.186042682927986e-18,-4.336848398910243e-36,6.5669377982163915e-109,,2
0.08,107,0.9990131464930517,1.6437460727806362e-17,0.9990131464930517,1.6437460727806362e-17,1.74951402062074e-36,7.367990830418924e-111,,0
0.08,108,1.0009250422996632,-2.5380422716547597e-17,1.0009250422996632,-2.5380422716547585e-17,9.15014139790464e-37,-5.189727213916781e-111,,2
0.08,109,0.9991328973847948,3.3138620668642376e-17,0.9991328973847948,3.3138620668642376e-17,-3.7921042325438484e-37,-6.291333793821857e-112,,0
0.08,110,1.0008127919610432,6.376488901147375e-18,1.0008127919610432,6.376488901147373e-18,-1.9299235687258142e-37,-2.0805365809358074e-113,,2
0.08,111,0.9992381169646716,2.236460743783841e-18,0.9992381169646716,2.236460743783841e-18,8.216133856273164e-38,3.483413231702827e-114,,0
0.08,112,1.0007141627709075,-9.79548809842191e-18,1.0007141627709075,-9.795488098421905e-18,4.069187277307324e-38,5.668884458378211e-115,,2
0.08,113,0.9993305685516974,1.639882779518303e-17,0.9993305685516974,1.639882779518303e-17,-1.7794436716572035e-38,2.962304713249122e-116,,0
0.08,114,1.000627501855079,-2.213654332583942e-17,1.000627501855079,-2.213654332583941e-17,-8.576830914848607e-39,-1.9610852292210708e-117,,2
0.08,115,0.9994118014928821,-6.344048854402341e-18,0.9994118014928821,-6.344048854402342e-18,3.8524348451548026e-39,-4.824448251396269e-118,,0
0.08,116,1.0005513569093292,2.7302340065574747e-21,1.0005513569093292,2.7302340065574736e-21,1.8071481743375188e-39,-3.435947775076593e-119,,2
0.08,117,0.9994831771279122,5.569104380669988e-18,0.9994831771279122,5.5691043806699885e-18,-8.337296353025762e-40,6.782819296969999e-121,,0
0.08,118,1.000484451860983,-1.0442970076405157e-17,1.000484451860983,-1.0442970076405154e-17,-3.8063117444811794e-40,3.867257326909491e-121,,2
0.08,119,0.9995458916031196,1.4684442058146395e-17,0.9995458916031196,1.4684442058146398e-17,1.803675363904191e-40,3.5691059078263164e-122,,0
0.08,120,1.0004256654838946,-1.8353619173006788e-17,1.0004256654838946,-1.835361917300678e-17,8.01409214006715e-41,3.386439873868449e-124,,2
0.08,121,0.9996009959170619,-1.1752035327784334e-18,0.9996009959170619,-1.1752035327784334e-18,-3.9006662998717634e-41,-2.887519264898198e-124,,0
0.08,122,1.000374012608415,-2.930487374936015e-18,1.000374012608415,-2.930487374936014e-18,-1.6867051085013094e-41,-3.435430069695876e-125,,2
0.08,123,0.9996494135336489,6.526471835804488e-18,0.9996494135336489,6.526471835804489e-18,8.43277270623957e-42,-1.0871945445598808e-126,,0
0.08,124,1.0003286276114576,-9.660493377470075e-18,1.0003286276114576,-9.660493377470073e-18,3.548575523667388e-42,1.9550917858892606e-127,,2
0.08,125,0.9996919558579835,1.2376314358879427e-17,0.9996919558579835,1.2376314358879418e-17,-1.822455135296394e-42,3.10828602335735e-128,,0
0.08,126,1.0002887499099797,1.6995047026764562e-18,1.0002887499099797,1.6995047026764576e-18,-7.462664947970416e-43,1.5831173750587174e-129,,2
0.08,127,0.9997293358342684,1.32486680073479e-18,0.9997293358342684,1.3248668007347903e-18,3.937328484483208e-43,-1.1198158621584508e-130,,0
0.08,128,1.0002537112147774,-3.977044829359307e-18,1.0002537112147774,-3.977044829359306e-18,1.5687490340210742e-43,-2.65600082470277e-131,,2
0.08,129,0.9997621798936587,6.291788882979161e-18,0.9997621798936587,6.291788882979157e-18,-8.503703834944206e-44,-1.854954803659326e-132,,0
0.08,130,1.0002229243309806,-8.300964315555201e-18,1.0002229243309806,-8.300964315555192e-18,-3.2963017139406544e-44,4.130839657864251e-134,,2
0.08,131,0.9997910384522896,-1.8443202545339157e-18,0.9997910384522896,-1.844320254533916e-18,1.836028579224511e-44,2.1385909595559863e-134,,0
0.08,132,1.0001958733175667,-3.8283107625146726e-19,1.0001958733175667,-3.8283107625146716e-19,6.923223859057981e-45,1.93907112294418e-135,,2
0.08,133,0.999816395135407,2.338224243241327e-18,0.999816395135407,2.3382242432413257e-18,-3.962949930936315e-45,1.497585582396933e-137,,0
0.08,134,1.0001721048409795,-4.047164860820101e-18,1.0001721048409795,-4.047164860820096e-18,-1.453420669294117e-45,-1.6058286100418392e-137,,2
0.08,135,0.9998386748821865,5.532854661341707e-18,0.9998386748821865,5.5328546613417095e-18,8.551226895610115e-46,-1.8753692034891365e-138,,0
0.08,136,1.0001512205779526,1.7793388927325408e-18,1.0001512205779526,1.7793388927325408e-18,3.0497836669439984e-46,-5.665384748208067e-140,,2
0.08,137,0.9998582510670627,-1.3975129987089955e-19,0.9998582510670627,-1.3975129987089945e-19,-1.8446403006410124e-46,1.096449307508426e-140,,0
0.08,138,1.000132870540222,-1.3014268789053906e-18,1.000132870540222,-1.3014268789053894e-18,-6.396379945559427e-47,1.703811165120782e-141,,2
0.08,139,0.9998754517569135,2.5626179836442666e-18,0.9998754517569135,2.5626179836442678e-18,3.978056666001656e-47,8.452096111022655e-143,,0
0.08,140,1.0001167472092582,-3.660714980807583e-18,1.0001167472092582,-3.6607149808075824e-18,1.3408472023122946e-47,-6.382768179713467e-144,,2
0.08,141,0.9998905652089581,4.6112007741458835e-18,0.9998905652089581,4.611200774145881e-18,-8.576472854124264e-48,-1.4617772170915113e-144,,0
0.08,142,1.0001025803827273,4.0276110354895814e-19,1.0001025803827273,4.0276110354895775e-19,-2.8092858858784214e-48,-1.0008790883655993e-145,,2
0.08,143,0.9999038447015067,6.59078048803831e-19,0.9999038447015067,6.590780488038313e-19,1.848533403280328e-48,2.4903506334965824e-147,,0
0.08,144,1.0000901326463127,-1.5894814613818712e-18,1.0000901326463127,-1.5894814613818712e-18,5.882682782662474e-49,1.1822334251240977e-147,,2
0.08,145,0.9999155127785169,2.4007482945436787e-18,0.9999155127785169,2.4007482945436775e-18,-3.983171128648917e-49,1.0530830564375483e-148,,0
0.08,146,1.0000791953950159,-3.1041526370484928e-18,1.0000791953950159,-3.10415263704849e-18,-1.2311427139813345e-49,6.237256701808134e-151,,2
0.08,147,0.9999257649790899,-5.097487113782034e-19,0.9999257649790899,-5.097487113782036e-19,8.580564200767912e-50,-8.92633067407724e-151,,0
0.08,148,1.0000695853372559,-2.723512986821064e-19,1.0000695853372559,-2.723512986821064e-19,2.5750449434977694e-50,-1.0234306197685686e-151,,2
0.08,149,0.9999347731144063,9.584780086537555e-19,0.9999347731144063,9.584780086537551e-19,-1.8479490075273283e-50,-2.9431372456516236e-153,,0
0.08,150,1.000061141423182,-1.5575856689735266e-18,1.000061141423182,-1.5575856689735252e-18,-5.382622438407812e-51,6.144462540104123e-154,,2
0.08,151,0.9999426881470178,2.077883350289495e-18,0.9999426881470178,2.0778833502894966e-18,3.978811153097513e-51,9.336817170540844e-155,,0
0.08,152,1.000053722145726,-2.5268931631908554e-18,1.000053722145726,-2.5268931631908558e-18,1.1244086092856946e-51,4.5077467052004545e-156,,2
0.08,153,0.9999496427207496,4.9024202672124e-20,0.9999496427207496,4.902420267212398e-20,-8.564612805899634e-52,-3.63196677460655e-157,,0
0.08,154,1.000047203169161,-5.548323472371904e-19,1.000047203169161,-5.548323472371899e-19,-2.347270415977436e-52,-8.042802756855919e-158,,2
0.08,155,0.9999557533836063,9.97085950312927e-19,0.9999557533836063,9.970859503129276e-19,1.843125798425203e-52,-5.397384378399359e-159,,0
0.08,156,1.000041475245423,-1.3817621081066476e-18,1.000041475245423,-1.3817621081066478e-18,4.89663149560248e-53,1.4888034342056875e-160,,2
0.08,157,0.9999611225409392,1.714338501018878e-18,0.9999611225409392,1.7143385010188775e-18,-3.9654890164110386e-53,6.5332887569553766e-161,,0
0.08,158,1.0000364423832828,7.167716283431937e-20,1.0000364423832828,7.167716283431933e-20,-1.0207340548884244e-53,5.716927898804013e-162,,2
0.08,159,0.9999658401716023,3.0107594894741374e-19,0.9999658401716023,3.0107594894741393e-19,8.529717913836162e-54,2.3353689296856338e-164,,0
0.08,160,1.0000320202396789,-6.274157486653299e-19,1.0000320202396789,-6.274157486653301e-19,2.1261458296615058e-54,-4.959654676917874e-164,,2
0.08,161,0.9999699853358605,9.116940511356319e-19,0.9999699853358605,9.116940511356317e-19,-1.834299603268033e-54,-5.583346385217456e-165,,0
0.08,162,1.0000281347062565,-1.1578996064643568e-18,1.0000281347062565,-1.1578996064643558e-18,-4.425087099379929e-55,-1.5236871751624468e-166,,2
0.08,163,0.9999736275003186,1.3696865083043447e-18,0.9999736275003186,1.3696865083043431e-18,3.943710549416325e-55,3.4408581014297586e-167,,0
0.08,164,1.0000247206674264,-1.550400467768876e-18,1.0000247206674264,-1.5504004677688764e-18,9.201964218119595e-56,5.11508537009846e-168,,2
0.08,165,0.999976827702075,1.7031031089212585e-18,0.999976827702075,1.7031031089212583e-18,-8.476964272244633e-56,2.401440461827991e-169,,0
0.08,166,1.0000217209091269,6.38787065605076e-19,1.0000217209091269,6.387870656050756e-19,-1.9118296178140934e-56,-2.0634620033765987e-170,,2
0.08,167,0.9999796395716101,-3.792791240425224e-19,0.9999796395716101,-3.79279124042522e-19,1.821702998186731e-56,-4.423923727845377e-171,,0
0.08,168,1.0000190851600024,1.4977352795957665e-19,1.0000190851600024,1.4977352795957672e-19,3.968313024322035e-57,-2.90890750132337e-172,,2
0.08,169,0.9999821102315509,5.247001954183595e-20,0.9999821102315509,5.247001954183594e-20,-3.9139743096423923e-57,8.837848311989316e-174,,0
0.08,170,1.0000167692489343,-2.2996624249821594e-19,1.0000167692489343,-2.299662424982158e-19,-8.228617319091472e-58,3.6092395986872845e-174,,2
0.08,171,0.9999842810863744,3.8502179898003425e-19,0.9999842810863744,3.850217989800338e-19,8.407420394183535e-58,3.1023473788945463e-175,,0
0.08,172,1.0000147343648005,-5.1975147985559805e-19,1.0000147343648005,-5.197514798555982e-19,1.704456084637267e-58,6.848170963407572e-178,,2
0.08,173,0.9999861885162827,6.360931946106817e-19,0.9999861885162827,6.360931946106816e-19,-1.805564943100429e-58,-2.75447920219464e-177,,0
0.08,174,1.0000129464060588,-7.358218326192192e-19,1.0000129464060588,-7.358218326192188e-19,-3.526581755323263e-59,-3.045045285966918e-178,,2
0.08,175,0.99998786448688,8.205620819456645e-19,0.99998786448688,8.205620819456636e-19,3.8767708149044745e-59,-7.857801976039945e-180,,0
0.08,176,1.0000113754092592,-8.918002818891392e-19,1.0000113754092592,-8.918002818891395e-19,7.287851068915463e-60,1.9255275139848288e-180,,2
0.08,177,0.9999893370848668,-2.61337695557778e-19,0.9999893370848668,-2.6133769555777797e-19,-8.32213694977561e-60,2.801452158991351e-181,,0
0.08,178,1.0000099950469015,1.3721624265060284e-19,1.0000099950469015,1.3721624265060277e-19,-1.504136373941546e-60,1.2778273488487685e-182,,2
0.08,179,0.9999906309887301,-2.7618139799822783e-20,0.9999906309887301,-2.761813979982276e-20,1.7861104443730215e-60,-1.1706276185718866e-183,,0
0.08,180,1.0000087821862262,-6.878900186221632e-20,1.0000087821862262,-6.878900186221634e-20,3.100116576667462e-61,-2.4326660091826364e-184,,2
0.08,181,0.999991767882317,1.5322764034256607e-19,0.999991767882317,1.5322764034256607e-19,-3.832581836089188e-61,-1.5667946417145602e-185,,0
0.08,182,1.0000077165015464,-2.2681884665477764e-19,1.0000077165015464,-2.2681884665477755e-19,-6.380112187415815e-62,5.214792305297128e-187,,2
0.08,183,0.9999927668182231,2.9059020967150124e-19,0.9999927668182231,2.9059020967150095e-19,8.222145284361164e-62,1.9932272531793786e-187,,0
0.08,184,1.0000067801336188,-3.45483148493038e-19,1.0000067801336188,-3.4548314849303813e-19,1.310959439984e-62,1.682836635678886e-188,,2
0.08,185,0.9999936445370843,3.923596755403847e-19,0.9999936445370843,3.9235967554038475e-19,-1.7635602444858726e-62,4.841205953415634e-192,,0
0.08,186,1.000005957390351,-4.3200865049296876e-19,1.000005957390351,-4.3200865049296857e-19,-2.6890936640492525e-63,-1.529120683235749e-190,,2
0.08,187,0.9999944157481244,-1.6970434613171116e-19,0.9999944157481244,-1.6970434613171101e-19,3.781879747636479e-63,-1.660176771945507e-191,,0
0.08,188,1.000005234483826,1.0264406777469159e-19,1.000005234483826,1.0264406777469166e-19,5.5057474039455693e-64,-4.0346389012006115e-193,,2
0.08,189,0.9999950933756596,-4.3318614585696447e-20,0.9999950933756596,-4.331861458569645e-20,-8.10845605984837e-64,1.0768233833121347e-193,,0
0.08,190,1.0000045992992375,-8.97786531142389e-21,1.0000045992992375,-8.977865311423886e-21,-1.1249930181155964e-64,1.533873025702903e-194,,2
0.08,191,0.9999956887756895,5.489314671784364e-20,0.9999956887756895,5.48931467178436e-20,1.738130538011884e-64,6.790915308909757e-196,,0
0.08,192,1.0000040411918647,-9.502143350675422e-20,1.0000040411918647,-9.50214335067541e-20,2.293644174551623e-65,-6.632080354206529e-197,,2
0.08,193,0.9999962119262068,1.2990752813064365e-19,0.9999962119262068,1.2990752813064367e-19,-3.7251269341608974e-65,-1.3373114756481146e-197,,0
0.08,194,1.0000035508086829,-1.6005068898142124e-19,1.0000035508086829,-1.6005068898142121e-19,-4.665007956360594e-66,-8.43373495964043e-199,,2
