index,diagonal_real,diagonal_imag,diagonal_real_hex,diagonal_imag_hex,exact_squared_margin_sign,classification,floating_signed_boundary_distance
488,4.351675559862679e-17,1.1571888940984579e-17,0x1.915f08b6eac35p-55,0x1.aaed66a51ab06p-57,1,outside,0.3762356041490983
489,-1.3809372546017144e-19,-4.483004052252003e-17,-0x1.461088fd7ab59p-63,-0x1.9d7bf0bdb3a2ep-55,1,outside,0.3762356041490982
490,-3.1226345563150485e-17,2.921232114997571e-17,-0x1.20031fb3a5ee9p-55,0x1.0d6fa4a500941p-55,1,outside,0.3762356041490982
491,1.7734774610649905e-17,4.088056856981225e-17,0x1.47261aee8e6b7p-56,0x1.790e836eaa4e5p-55,1,outside,0.3762356041490982
492,-7.16098322270603e-18,-4.397586610070131e-17,-0x1.0831930604f29p-57,-0x1.959b13fc09f21p-55,1,outside,0.3762356041490982
493,4.273907296387864e-17,-1.1429025742770627e-17,0x1.8a32c867fd96dp-55,-0x1.a5a818a07fe24p-57,1,outside,0.3762356041490983
494,1.7734774608889965e-17,-4.088056857014805e-17,0x1.47261aee02fbap-56,-0x1.790e836eb79bcp-55,1,outside,0.3762356041490982
495,-3.527321765254112e-17,-2.5016523369817723e-17,-0x1.455687c7d045dp-55,-0x1.cd793104cdcf7p-56,1,outside,0.3762356041490982
496,4.346609126401318e-17,-6.542079199726001e-18,0x1.90e76800de8a7p-55,-0x1.e2b861d58451fp-58,1,outside,0.3762356041490983
497,4.2739072947322676e-17,1.1429025762154297e-17,0x1.8a32c8656dbd6p-55,0x1.a5a818ac7f595p-57,1,outside,0.3762356041490983
498,-3.7940771046428487e-17,-2.0839555580203406e-17,-0x1.5df11cddf7773p-55,-0x1.806c04cf69665p-56,1,outside,0.3762356041490982
499,4.3466091265137854e-17,6.542079196723661e-18,0x1.90e768010b180p-55,0x1.e2b861d1ccd72p-58,1,outside,0.3762356041490983
500,-9.83306531875916e-18,-4.29374415630338e-17,-0x1.6ac6ad19800dfp-57,-0x1.8c072addeb629p-55,1,outside,0.3762356041490982
501,-2.9262526305545565e-17,3.065076242723553e-17,-0x1.0de62fcc88d98p-55,0x1.1ab4110b698fep-55,1,outside,0.3762356041490982
502,2.2214149903667868e-17,-3.791505600101883e-17,0x1.99c75b611c070p-56,-0x1.5db465136d13ap-55,1,outside,0.3762356041490982
503,3.925083228820129e-17,-1.8478939122987768e-17,0x1.6a06684c1adf7p-55,-0x1.54e0529ff745bp-56,1,outside,0.3762356041490983
504,2.22141499060076e-17,3.791505599846297e-17,0x1.99c75b61d5666p-56,0x1.5db4651307d42p-55,1,outside,0.3762356041490982
505,-3.0106714698319706e-17,2.944859939022182e-17,-0x1.15af785f0c884p-55,0x1.0f9d8a13c0faep-55,1,outside,0.3762356041490982
506,6.47344453412591e-18,4.316443035644726e-17,0x1.dda7e8f4e3371p-58,0x1.8e1f212c661fdp-55,1,outside,0.3762356041490982
507,2.803243305101082e-17,-3.2424890741933295e-17,0x1.028db60d0ddc3p-55,-0x1.2b111bcedc940p-55,1,outside,0.3762356041490983
508,6.4734445343373946e-18,-4.316443035560164e-17,0x1.dda7e8f5263ccp-58,-0x1.8e1f212c44a03p-55,1,outside,0.3762356041490982
509,3.925083228802815e-17,1.847893911884634e-17,0x1.6a06684c1403ap-55,0x1.54e0529eaf279p-56,1,outside,0.3762356041490983
510,3.448390993427612e-17,-2.556691402964228e-17,0x1.3e0ed48a580aap-55,-0x1.d7a0567f90b93p-56,1,outside,0.3762356041490983
511,-3.9431728689919544e-17,1.5046869803066254e-17,-0x1.6bb189766fa9ap-55,0x1.1590d568c84f5p-56,1,outside,0.3762356041490982
512,-3.12263455647805e-17,-2.9212321145671425e-17,-0x1.20031fb3e680ep-55,-0x1.0d6fa4a456117p-55,1,outside,0.3762356041490982
513,-2.926252630228032e-17,-3.0650762437184603e-17,-0x1.0de62fcc07800p-55,-0x1.1ab4110cf3af7p-55,1,outside,0.3762356041490982
514,2.662848135366619e-17,-3.342742228924199e-17,0x1.eb3572a544529p-56,-0x1.345044f1be80dp-55,1,outside,0.3762356041490982
515,3.448390993662663e-17,2.5566914029090502e-17,0x1.3e0ed48ab527ap-55,0x1.d7a0567f6501dp-56,1,outside,0.3762356041490983
516,2.8032433053408114e-17,3.2424890744090454e-17,0x1.028db60d6cd3ap-55,0x1.2b111bcf32083p-55,1,outside,0.3762356041490983
517,-3.788964616575518e-17,1.7516812001001674e-17,-0x1.5d7865c5de364p-55,0x1.4320ce4e2b2d3p-56,1,outside,0.3762356041490982
518,2.6628481354306394e-17,3.342742228909471e-17,0x1.eb3572a5770b7p-56,0x1.345044f1b8ab4p-55,1,outside,0.3762356041490982
519,1.2393032533512553e-17,4.114198959806234e-17,0x1.c938e206b3653p-57,0x1.7b77c6bf69ba6p-55,1,outside,0.3762356041490982
520,-3.010671470011619e-17,-2.944859938801819e-17,-0x1.15af785f53b2cp-55,-0x1.0f9d8a1369af7p-55,1,outside,0.3762356041490982
521,-3.943172868907646e-17,-1.5046869802293137e-17,-0x1.6bb189764e43cp-55,-0x1.1590d5688b0eap-56,1,outside,0.3762356041490982
522,4.070724138118379e-17,-1.2975964602676643e-17,0x1.7775419353e86p-55,-0x1.deba85490069cp-57,1,outside,0.3762356041490983
523,1.2393032534996114e-17,-4.1141989597434654e-17,0x1.c938e2079e799p-57,-0x1.7b77c6bf50dcep-55,1,outside,0.3762356041490982
524,2.9622864555912588e-18,4.254559587173412e-17,0x1.b52804a66b1b5p-59,0x1.8869f2ae1bfb8p-55,1,outside,0.3762356041490982
525,4.0707241380161554e-17,1.2975964605259893e-17,0x1.777541932b69bp-55,0x1.deba854a99bedp-57,1,outside,0.3762356041490983
526,2.9622864540995913e-18,-4.254559587322812e-17,0x1.b52804a2b9a67p-59,-0x1.8869f2ae572a7p-55,1,outside,0.3762356041490982
527,-8.269568967826589e-18,4.151442695765768e-17,-0x1.3117dee273c3bp-57,0x1.7ee72b515bedfp-55,1,outside,0.3762356041490982
528,-3.7889646165999786e-17,-1.751681200194714e-17,-0x1.5d7865c5e7e6ep-55,-0x1.4320ce4e76158p-56,1,outside,0.3762356041490982
529,-4.615719778917323e-18,4.2078978015856123e-17,-0x1.54947b447176bp-58,0x1.841c2d7e4133ep-55,1,outside,0.3762356041490982
530,3.210714288808905e-17,-2.6776781271830796e-17,0x1.2822d904071cep-55,-0x1.edf1c63ee5852p-56,1,outside,0.3762356041490983
531,-8.269568965634334e-18,-4.151442695676465e-17,-0x1.3117dee118634p-57,-0x1.7ee72b51388d9p-55,1,outside,0.3762356041490982
532,1.833078813293789e-17,-3.8126727195178064e-17,0x1.5224b3115af39p-56,-0x1.5fa830763a4b7p-55,1,outside,0.3762356041490982
533,-4.615719781340119e-18,-4.207897801646294e-17,-0x1.54947b4771474p-58,-0x1.841c2d7e593dcp-55,1,outside,0.3762356041490982
534,1.833078813160831e-17,3.8126727190628475e-17,0x1.5224b310f19c7p-56,0x1.5fa8307586112p-55,1,outside,0.3762356041490982
535,2.0770445140161573e-17,-3.659127445453731e-17,0x1.7f25a76a32554p-56,-0x1.517eb43af810dp-55,1,outside,0.3762356041490982
536,2.077044513793406e-17,3.659127445507772e-17,0x1.7f25a76981d9fp-56,0x1.517eb43b0d793p-55,1,outside,0.3762356041490982
537,3.210714288492098e-17,2.6776781279272682e-17,0x1.2822d903899cdp-55,0x1.edf1c64133208p-56,1,outside,0.3762356041490983
538,-2.2893215007030098e-17,3.409401262728611e-17,-0x1.a64e26b74af9dp-56,0x1.3a76361467009p-55,1,outside,0.3762356041490982
539,-4.101584252059961e-17,5.235747888215118e-18,-0x1.7a4deb84a8c51p-55,0x1.82547b3a6ce51p-58,1,outside,0.3762356041490982
540,-4.1015842521659676e-17,-5.23574788427218e-18,-0x1.7a4deb84d2c36p-55,-0x1.82547b358b53fp-58,1,outside,0.3762356041490982
541,-2.2893215002984293e-17,-3.4094012628735895e-17,-0x1.a64e26b60a6f2p-56,-0x1.3a763614a06f2p-55,1,outside,0.3762356041490982
542,-1.7709040770734807e-17,3.7246209310617776e-17,-0x1.46ac94a0db82ap-56,0x1.5789200f26f72p-55,1,outside,0.3762356041490982
543,-1.7709040771612495e-17,-3.724620931036712e-17,-0x1.46ac94a1210c4p-56,-0x1.5789200f1d093p-55,1,outside,0.3762356041490982
544,4.194400213258515e-17,1.0846567143684371e-18,0x1.82dd7993f98dap-55,0x1.4022581e62ba8p-60,1,outside,0.3762356041490983
545,4.1944002133597385e-17,-1.084656716050578e-18,0x1.82dd799421a6ep-55,-0x1.40225826b7187p-60,1,outside,0.3762356041490983
546,2.99768032505676e-17,2.7476771676926626e-17,0x1.147cb9b8350c7p-55,0x1.fadb62b84ae0dp-56,1,outside,0.3762356041490983
547,-1.2653340284540966e-17,3.908013641151322e-17,-0x1.d2d36b8c77cc8p-57,0x1.68735cf8917e8p-55,1,outside,0.3762356041490982
548,-3.5294120323171786e-18,4.1243975856062035e-17,-0x1.046cb555f0e6dp-58,0x1.7c6895a8713d2p-55,1,outside,0.3762356041490982
549,-3.52941203092707e-18,-4.1243975855618825e-17,-0x1.046cb554385bdp-58,-0x1.7c6895a85fae7p-55,1,outside,0.3762356041490982
550,9.719177605471223e-18,-3.999825010153871e-17,0x1.669309815e8b9p-57,-0x1.70eb32a4c1731p-55,1,outside,0.3762356041490982
551,-1.2653340288989106e-17,-3.908013641152374e-17,-0x1.d2d36b8f38a28p-57,-0x1.68735cf891e93p-55,1,outside,0.3762356041490982
552,2.997680324905344e-17,-2.747677168443312e-17,0x1.147cb9b7f9111p-55,-0x1.fadb62ba9d9aap-56,1,outside,0.3762356041490983
553,-3.4255654807545605e-17,2.0946187336792872e-17,-0x1.3bf3e0c84661cp-55,0x1.826392b1a5a6cp-56,1,outside,0.3762356041490982
554,-2.3725072915792038e-17,3.219509602037569e-17,-0x1.b5a67d385b249p-56,0x1.28f2856c0855dp-55,1,outside,0.3762356041490982
555,-3.883002571468303e-17,1.2817480064222881e-17,-0x1.6624ce54d5fc3p-55,0x1.d8e1ad2f1f300p-57,1,outside,0.3762356041490982
556,2.2535037805202795e-17,3.426104024509345e-17,0x1.9fb2b50c77b2ap-56,0x1.3c0098145f01ep-55,1,outside,0.3762356041490982
557,2.2535037801444415e-17,-3.4261040253527075e-17,0x1.9fb2b50b4dedap-56,-0x1.3c009815ad190p-55,1,outside,0.3762356041490982
558,-3.4255654806695577e-17,-2.0946187338437422e-17,-0x1.3bf3e0c824b57p-55,-0x1.826392b227f23p-56,1,outside,0.3762356041490982
559,-3.8830025715461166e-17,-1.2817480064579835e-17,-0x1.6624ce54f4cf7p-55,-0x1.d8e1ad2f57bfcp-57,1,outside,0.3762356041490982
560,9.719177602506784e-18,3.9998250101362855e-17,0x1.6693097f88cfap-57,0x1.70eb32a4ba7bbp-55,1,outside,0.3762356041490982
561,2.6339615713820852e-17,-3.1153844108046403e-17,0x1.e5e15183e1de8p-56,-0x1.1f57ef42e02dbp-55,1,outside,0.3762356041490982
562,2.633961571335275e-17,3.1153844106772436e-17,0x1.e5e15183bcc84p-56,0x1.1f57ef42adb62p-55,1,outside,0.3762356041490982
563,-2.929715542036558e-17,2.6245837210748013e-17,-0x1.0e37f3d081313p-55,0x1.e4267642f011ep-56,1,outside,0.3762356041490982
564,-2.3725072919058597e-17,-3.219509601769798e-17,-0x1.b5a67d395df24p-56,-0x1.28f2856b9e429p-55,1,outside,0.3762356041490982
565,-4.0781548450111074e-17,2.549078908617198e-18,-0x1.7824b5714e5f6p-55,0x1.782d7a788cdb0p-59,1,outside,0.3762356041490982
566,-3.968382908221699e-17,7.255667481959172e-18,-0x1.6e04cacca116bp-55,0x1.0bafd783d43fbp-57,1,outside,0.3762356041490982
567,-4.078154845311515e-17,-2.5490789095698215e-18,-0x1.7824b571c5605p-55,-0x1.782d7a7ae8a70p-59,1,outside,0.3762356041490982
568,-3.968382907960183e-17,-7.25566748428189e-18,-0x1.6e04cacc397ddp-55,-0x1.0bafd785444c5p-57,1,outside,0.3762356041490982
569,3.836571931773819e-18,4.072388561193605e-17,0x1.1b16cb77f0f70p-58,0x1.779c8e654963fp-55,1,outside,0.3762356041490982
570,-2.92971554188898e-17,-2.624583720660135e-17,-0x1.0e37f3d046bb0p-55,-0x1.e4267641a7899p-56,1,outside,0.3762356041490982
571,3.836571930244379e-18,-4.072388561408337e-17,0x1.1b16cb760c441p-58,-0x1.779c8e659e745p-55,1,outside,0.3762356041490982
572,2.2812377030410814e-17,3.290824243950049e-17,0x1.a4d067994e0f1p-56,0x1.2f8663fb4bc72p-55,1,outside,0.3762356041490982
573,-2.022075105238391e-17,3.3796132526982126e-17,-0x1.7501cc0a0ac11p-56,0x1.37b6dc9b84ad7p-55,1,outside,0.3762356041490982
574,-3.833954167781985e-17,1.0116746913750534e-17,-0x1.619eaeec5a5c6p-55,0x1.753df91bec9e7p-57,1,outside,0.3762356041490982
575,-3.8339541679920695e-17,-1.0116746912040525e-17,-0x1.619eaeecad958p-55,-0x1.753df91adda84p-57,1,outside,0.3762356041490982
576,-2.022075105232999e-17,-3.379613252780915e-17,-0x1.7501cc0a067b7p-56,-0x1.37b6dc9ba5707p-55,1,outside,0.3762356041490982
577,2.2812377033378055e-17,-3.2908242438439905e-17,0x1.a4d0679a3925ep-56,-0x1.2f8663fb21c38p-55,1,outside,0.3762356041490982
578,2.0712995205689705e-17,3.418681706051193e-17,0x1.7e165ab4a98fep-56,0x1.3b5156eaddd50p-55,1,outside,0.3762356041490982
579,2.07129952067282e-17,-3.4186817055753684e-17,0x1.7e165ab4fbd71p-56,-0x1.3b5156ea2156ap-55,1,outside,0.3762356041490982
580,5.185211814644076e-18,3.972672541642017e-17,0x1.7e99e1c586047p-58,0x1.6e6a140ad5d8bp-55,1,outside,0.3762356041490982
581,5.18521181620655e-18,-3.9726725416125975e-17,0x1.7e99e1c7752f6p-58,-0x1.6e6a140aca313p-55,1,outside,0.3762356041490982
582,-3.9764857552932424e-17,1.2419437053119568e-27,-0x1.6ec41d812826ap-55,0x1.899671992873ep-90,1,outside,0.3762356041490982
583,-3.9398777818294604e-17,3.1280317029508898e-18,-0x1.6b63bbe2059e7p-55,0x1.cd9db25279502p-59,1,outside,0.3762356041490982
584,-3.9398777819115863e-17,-3.1280317017589186e-18,-0x1.6b63bbe226270p-55,-0x1.cd9db24f85cfcp-59,1,outside,0.3762356041490982
585,-1.283020639112129e-17,3.721563000142694e-17,-0x1.d959df8dee9f0p-57,0x1.5740ec003fe48p-55,1,outside,0.3762356041490982
586,3.3226169600726014e-17,2.1103249676987557e-17,0x1.327513289a6a4p-55,0x1.854947698b777p-56,1,outside,0.3762356041490983
587,-1.2830206388767969e-17,-3.721563000146208e-17,-0x1.d959df8c79b8fp-57,-0x1.5740ec004148ep-55,1,outside,0.3762356041490982
588,-7.52280700549582e-18,3.8797068913323365e-17,-0x1.158ae73ff5bcfp-57,0x1.65d6fd2ad6f2cp-55,1,outside,0.3762356041490982
589,3.322616960049672e-17,-2.110324967939425e-17,0x1.327513289154fp-55,-0x1.8549476a4a250p-56,1,outside,0.3762356041490983
590,3.780655077569593e-17,1.1652137450741756e-17,0x1.5cb431b1104fdp-55,0x1.ade353a2c3d3cp-57,1,outside,0.3762356041490983
591,-7.522807005568456e-18,-3.879706891206289e-17,-0x1.158ae740013f7p-57,-0x1.65d6fd2aa5040p-55,1,outside,0.3762356041490982
592,3.7806550774186493e-17,-1.1652137450573343e-17,0x1.5cb431b0d4845p-55,-0x1.ade353a2a9242p-57,1,outside,0.3762356041490983
593,3.972517711224653e-17,-9.337204799376202e-28,0x1.6e666c265e804p-55,-0x1.27e867a8aee98p-90,1,outside,0.3762356041490983
594,2.6875411057451477e-17,-2.789102123754006e-17,0x1.efc38a57116c2p-56,-0x1.013fcfdad04fap-55,1,outside,0.3762356041490982
595,2.6875411056664486e-17,2.789102123713055e-17,0x1.efc38a56d3121p-56,0x1.013fcfdac016bp-55,1,outside,0.3762356041490982
596,3.524914937897005e-17,1.658088818841454e-17,0x1.451db366df4f4p-55,0x1.31dd07d7d68dap-56,1,outside,0.3762356041490983
597,3.8196146713807695e-17,8.687690425035535e-18,0x1.604c19fc6e1ebp-55,0x1.4084ea8908aadp-57,1,outside,0.3762356041490983
598,3.524914937898863e-17,-1.658088818757918e-17,0x1.451db366e00bap-55,-0x1.31dd07d7945e8p-56,1,outside,0.3762356041490983
599,3.8196146714295586e-17,-8.687690427315199e-18,0x1.604c19fc81728p-55,-0x1.4084ea8a71e4fp-57,1,outside,0.3762356041490983
600,3.134123443289685e-17,2.2189357027740788e-17,0x1.211265c3239acp-55,0x1.995246a1a8e17p-56,1,outside,0.3762356041490983
601,3.13412344327873e-17,-2.2189357028119287e-17,0x1.211265c31f43cp-55,-0x1.995246a1c6de5p-56,1,outside,0.3762356041490983
602,3.8479395166574343e-17,3.51563893448961e-18,0x1.62e8e72b85f99p-55,0x1.03688ab8acdf3p-58,1,outside,0.3762356041490983
603,3.847939516483263e-17,-3.515638935337412e-18,0x1.62e8e72b40fa8p-55,-0x1.03688ab9b98d1p-58,1,outside,0.3762356041490983
604,1.7842300645467236e-17,3.431744070317795e-17,0x1.4921e1ee7f711p-56,0x1.3c85c41088819p-55,1,outside,0.3762356041490982
605,3.3182228598165566e-17,1.816337771688811e-17,0x1.320d5273cc773p-55,0x1.4f0e204b19942p-56,1,outside,0.3762356041490983
606,8.035686053253692e-18,3.8043130730983384e-17,0x1.2876e8b23994fp-57,0x1.5ee2cd7ff4e0bp-55,1,outside,0.3762356041490982
607,3.87035132578657e-17,4.127536752431851e-27,0x1.64fa163e5d958p-55,0x1.4704641cf6ac8p-88,1,outside,0.3762356041490983
608,2.795317259058314e-17,2.492212569510989e-17,0x1.01d2900ade001p-55,0x1.cbbb693b8516ep-56,1,outside,0.3762356041490983
609,3.318222859975532e-17,-1.8163377716618885e-17,0x1.320d52740b713p-55,-0x1.4f0e204b043fap-56,1,outside,0.3762356041490983
610,1.78423006451083e-17,-3.431744070327585e-17,0x1.4921e1ee63010p-56,-0x1.3c85c4108c627p-55,1,outside,0.3762356041490982
611,1.48371419344545e-17,3.5174928178855516e-17,0x1.11b26bf94e2aep-56,0x1.446e737072f87p-55,1,outside,0.3762356041490982
612,3.825562314979351e-17,-1.339721957918821e-27,0x1.60d889491e258p-55,-0x1.a893287422480p-90,1,outside,0.3762356041490983
613,8.035686053419476e-18,-3.8043130729314407e-17,0x1.2876e8b253d9fp-57,-0x1.5ee2cd7fb2c34p-55,1,outside,0.3762356041490982
614,2.7953172585860945e-17,-2.492212569184104e-17,0x1.01d2900a22ef5p-55,-0x1.cbbb693a821acp-56,1,outside,0.3762356041490983
615,1.2274686167303515e-17,3.613241614758268e-17,0x1.c4db2212156e4p-57,0x1.4d43416726dadp-55,1,outside,0.3762356041490982
616,3.629278426395825e-17,9.407582905284253e-18,0x1.4ebde9fb30028p-55,0x1.5b141bbfac8d4p-57,1,outside,0.3762356041490983
617,1.4837141935348896e-17,-3.517492817802727e-17,0x1.11b26bf995076p-56,-0x1.446e737052290p-55,1,outside,0.3762356041490982
618,3.629278426666242e-17,-9.407582903309468e-18,0x1.4ebde9fb9b221p-55,-0x1.5b141bbe73a27p-57,1,outside,0.3762356041490983
619,1.2274686167503083e-17,-3.6132416147858294e-17,0x1.c4db2212350dbp-57,-0x1.4d43416731c5ep-55,1,outside,0.3762356041490982
620,2.1203136161886456e-17,2.978032313872484e-17,0x1.8720fac34e03ep-56,0x1.12acccc789196p-55,1,outside,0.3762356041490982
621,-9.933024912921706e-18,3.687110718811329e-17,-0x1.6e76c49176650p-57,0x1.541370bd1e599p-55,1,outside,0.3762356041490982
622,2.120313615976638e-17,-2.978032313573835e-17,0x1.8720fac2a60bap-56,-0x1.12acccc712cacp-55,1,outside,0.3762356041490982
623,-2.9181741821874083e-17,2.409858035315114e-17,-0x1.0d2770932c5f4p-55,0x1.bc8a540146842p-56,1,outside,0.3762356041490982
624,-4.702719328160789e-18,3.72927049829751e-17,-0x1.5affdb45d9faep-58,0x1.57f6e8f7f5d55p-55,1,outside,0.3762356041490982
625,-9.933024912992187e-18,-3.687110718810539e-17,-0x1.6e76c49181901p-57,-0x1.541370bd1e097p-55,1,outside,0.3762356041490982
626,-2.455364956300631e-17,2.860469622682691e-17,-0x1.c4ef54ec2828dp-56,0x1.07d4edea591a7p-55,1,outside,0.3762356041490982
627,-2.918174182114926e-17,-2.409858035449998e-17,-0x1.0d2770930fa8bp-55,-0x1.bc8a5401b161ep-56,1,outside,0.3762356041490982
628,-3.751729582991267e-17,-6.843435136354224e-18,-0x1.5a0935ce3206cp-55,-0x1.f8f4d5b98b98cp-58,1,outside,0.3762356041490982
629,-3.346347490858938e-17,1.7263008807950344e-17,-0x1.34a5656a5edd0p-55,0x1.3e72411279777p-56,1,outside,0.3762356041490982
630,-3.751729582992129e-17,6.8434351366326054e-18,-0x1.5a0935ce325e3p-55,0x1.f8f4d5b9e3d1cp-58,1,outside,0.3762356041490982
631,-2.455364955592002e-17,-2.860469622340669e-17,-0x1.c4ef54e9f6b9dp-56,-0x1.07d4ede9d19d4p-55,1,outside,0.3762356041490982
632,-3.3463474912829824e-17,-1.7263008804877922e-17,-0x1.34a5656b06d83p-55,-0x1.3e724111860b5p-56,1,outside,0.3762356041490982
633,-3.0322970122689867e-17,2.144098323416238e-17,-0x1.17ae16c11dd3dp-55,0x1.8b842e3acdd58p-56,1,outside,0.3762356041490982
634,-3.413169553713427e-17,1.5078640833238477e-17,-0x1.3acf300043bb8p-55,0x1.1626de3a5e0a5p-56,1,outside,0.3762356041490982
635,-4.702719328215516e-18,-3.7292704983008637e-17,-0x1.5affdb45eb52ep-58,-0x1.57f6e8f7f7297p-55,1,outside,0.3762356041490982
636,-3.032297012290419e-17,-2.1440983233869728e-17,-0x1.17ae16c126515p-55,-0x1.8b842e3ab6a5dp-56,1,outside,0.3762356041490982
637,-3.58554668438115e-17,-1.0504556640761792e-17,-0x1.4ab553d227283p-55,-0x1.838cbb7e4523dp-57,1,outside,0.3762356041490982
638,-3.585546684102717e-17,1.0504556639327333e-17,-0x1.4ab553d1b8dbcp-55,0x1.838cbb7d61d74p-57,1,outside,0.3762356041490982
639,-3.413169553601733e-17,-1.5078640833868647e-17,-0x1.3acf3000177c6p-55,-0x1.1626de3a8ff7bp-56,1,outside,0.3762356041490982
640,-3.7512382859303654e-17,-4.648470454901595e-19,-0x1.59fd9c18d11b6p-55,-0x1.1265b30e0bd6fp-61,1,outside,0.3762356041490982
641,-1.7776012865045765e-17,-3.2751405580784934e-17,-0x1.47e8d8ec1f7fep-56,-0x1.2e1411eaea81ap-55,1,outside,0.3762356041490982
642,-3.751238285740558e-17,4.648470422736529e-19,-0x1.59fd9c1885eaap-55,0x1.1265b2ee3106cp-61,1,outside,0.3762356041490982
643,-1.777601286473989e-17,3.2751405579683443e-17,-0x1.47e8d8ec07440p-56,0x1.2e1411eabedf3p-55,1,outside,0.3762356041490982
644,-2.0938097306471202e-17,3.024837881128971e-17,-0x1.823d5e728894bp-56,0x1.16fdf712bef21p-55,1,outside,0.3762356041490982
645,-3.107750064451514e-17,1.9260699766927232e-17,-0x1.1ea3ac7818667p-55,0x1.634c154088906p-56,1,outside,0.3762356041490982
646,-2.5085568013782662e-17,-2.6627561138002834e-17,-0x1.cebf3edf1e9aap-56,-0x1.eb311a2c5032bp-56,1,outside,0.3762356041490982
647,-2.0938097304709876e-17,-3.0248378810996156e-17,-0x1.823d5e71fd08cp-56,-0x1.16fdf712b3511p-55,1,outside,0.3762356041490982
648,-3.107750064543473e-17,-1.9260699768580795e-17,-0x1.1ea3ac783cd43p-55,-0x1.634c15410b92ap-56,1,outside,0.3762356041490982
649,-2.508556801355013e-17,2.6627561138771478e-17,-0x1.cebf3edf0c2e5p-56,0x1.eb311a2c8d18ap-56,1,outside,0.3762356041490982
650,-8.960241221516219e-18,-3.4991289791496616e-17,-0x1.4a9315ece2984p-57,-0x1.42bcd8d86434dp-55,1,outside,0.3762356041490982
651,-2.311828674453616e-17,2.75145110051035e-17,-0x1.aa7505c02f795p-56,0x1.fb8d9ac4a4dadp-56,1,outside,0.3762356041490982
652,-1.6290735317792827e-17,3.237146555443192e-17,-0x1.2c82d28bd2f4bp-56,0x1.2a92f64385b8ap-55,1,outside,0.3762356041490982
653,-1.3435831102938197e-17,3.3686487564174386e-17,-0x1.efb1d641b3970p-57,0x1.36b3f84b52939p-55,1,outside,0.3762356041490982
654,-1.6290735316897036e-17,-3.237146554427486e-17,-0x1.2c82d28b8bfbep-56,-0x1.2a92f641f35bdp-55,1,outside,0.3762356041490982
655,-2.6462428997797764e-17,2.385483375289774e-17,-0x1.e82549aa47b3dp-56,0x1.b80b44724d572p-56,1,outside,0.3762356041490982
656,-2.3118286754589628e-17,-2.7514511003159818e-17,-0x1.aa7505c34bfdep-56,-0x1.fb8d9ac40adc4p-56,1,outside,0.3762356041490982
657,-2.1814668647018194e-17,-2.79916124902607e-17,-0x1.9268dc2c78c8dp-56,-0x1.022d53893b57dp-55,1,outside,0.3762356041490982
658,-3.5070696630553755e-17,7.053045138914418e-18,-0x1.4378575592fcep-55,0x1.043620c02cb51p-57,1,outside,0.3762356041490982
659,-3.273930674220778e-17,-1.424276464755847e-17,-0x1.2df7809e53fe8p-55,-0x1.06bb8decd52e7p-56,1,outside,0.3762356041490982
660,-3.50706966329239e-17,-7.053045138454526e-18,-0x1.43785755f0e10p-55,-0x1.043620bfe3d5ap-57,1,outside,0.3762356041490982
661,-3.273930674233869e-17,1.4242764647236715e-17,-0x1.2df7809e592e1p-55,0x1.06bb8decbbb07p-56,1,outside,0.3762356041490982
662,-2.6462428998382143e-17,-2.3854833752027173e-17,-0x1.e82549aa76007p-56,-0x1.b80b4472085dfp-56,1,outside,0.3762356041490982
663,-2.1814668649137096e-17,2.799161248641012e-17,-0x1.9268dc2d20a94p-56,0x1.022d5388a2ce5p-55,1,outside,0.3762356041490982
664,-3.0260692879006973e-17,1.7991117601310025e-17,-0x1.171b0a786e1a6p-55,0x1.4be0a69789d51p-56,1,outside,0.3762356041490982
665,-3.026069287519637e-17,-1.7991117600086924e-17,-0x1.171b0a77d7264p-55,-0x1.4be0a69728edap-56,1,outside,0.3762356041490982
666,-1.3435831112401599e-17,-3.3686487564744486e-17,-0x1.efb1d6478f203p-57,-0x1.36b3f84b69291p-55,1,outside,0.3762356041490982
667,-8.960241222053536e-18,3.4991289790646803e-17,-0x1.4a9315ed37bc7p-57,0x1.42bcd8d8428abp-55,1,outside,0.3762356041490982
668,4.460001170742426e-19,-3.6444164741202115e-17,0x1.0745a1d39e0c6p-61,-0x1.502359dd6e4abp-55,1,outside,0.3762356041490982
669,1.1905252786502187e-18,-3.6294362769457226e-17,0x1.5f618bf8e3d47p-60,-0x1.4ec1a421151c7p-55,1,outside,0.3762356041490982
670,5.7755670045720185e-18,-3.5965378697498153e-17,0x1.aa29604c8904ep-58,-0x1.4bb8d975b638ep-55,1,outside,0.3762356041490982
671,7.37157999141277e-18,-3.5576852002576746e-17,0x1.0ff69ac41519cp-57,-0x1.4823777bb70a6p-55,1,outside,0.3762356041490982
672,1.9079586634465723e-17,-3.1033678733116595e-17,0x1.5ff4cce8f46fap-56,-0x1.1e3c33bfc16a5p-55,1,outside,0.3762356041490982
673,4.460001159359587e-19,3.644416474069883e-17,0x1.0745a1c85827fp-61,0x1.502359dd5a5acp-55,1,outside,0.3762356041490982
674,3.002569724721746e-17,-2.040333186216007e-17,0x1.14f02c53b9527p-55,-0x1.786002b1bfaf8p-56,1,outside,0.3762356041490983
675,2.2835788691561664e-17,-2.790957293766443e-17,0x1.a53ef68f7c728p-56,-0x1.016b9dab5c7eep-55,1,outside,0.3762356041490982
