status,parent_arc,start_numerator,end_numerator,turn_denominator,refinement_level,theta_start,theta_end,theta_midpoint,center_real,center_imag,disc_radius,center_id,center_inverse_upper,distance_upper,neumann_product_upper,transported_coarse_resolvent_upper,first_effective_product_upper,first_effective_resolvent_upper,column_factor_upper,row_factor_upper,fine_resolvent_upper,second_effective_perturbation_upper,second_continuation_product_upper
closed,2,18,19,512,3,0.22089323345553233,0.23316507975861744,0.2270291566070749,-0.06758756104589851,-0.4917569999782053,0.0016106696876424353,turn_00009373_of_00262144,174.7909546873813,0.0022335466869062306,0.39040375774317754,286.73233621040265,0.1754668037770593,347.7511124159455,1.000452956430038,1.0006653996696175,350.798958199753,0.00015296171140743076,0.053658809006177983
closed,2,19,20,512,3,0.23316507975861744,0.2454369260617026,0.23930100291016002,-0.06833187412518629,-0.48862284495037767,0.0016106696876424344,turn_00000005_of_00000128,189.8136461434271,0.0032213393752848866,0.611454172288214,488.5231872422171,0.2989533840838695,696.8483637907776,1.000452956430038,1.0006653996696175,700.2867298319181,0.00015296171140743076,0.10711705667100331
closed,2,20,21,512,3,0.2454369260617026,0.25770877236478773,0.25157284921324513,-0.06911459206248546,-0.4854980597851084,0.0016106696876424154,turn_00000005_of_00000128,189.8136461434271,0.0032213393752848103,0.6114541722881994,488.52318724219884,0.29895338408385835,696.8483637907404,1.000452956430038,1.0006653996696175,700.286729831881,0.00015296171140743076,0.10711705667099762
closed,2,84,85,2048,5,0.25770877236478773,0.260776733940559,0.25924275315267337,-0.06962324110480121,-0.48355003634718485,0.0004026680141084504,turn_00000005_of_00000128,189.8136461434271,0.004026651715642588,0.7643134438958057,805.3647576721035,0.4928456335657722,1588.0071453087855,1.000452956430038,1.0006653996696175,1592.4424128016346,0.00015296171140743076,0.2435827167799164
closed,2,85,86,2048,5,0.260776733940559,0.2638446955163303,0.26231071472844464,-0.06983088171949244,-0.4827719289561776,0.000402668014108457,turn_00022897_of_00524288,216.44700505250523,0.003576805441972687,0.7741888255704904,958.5309743830784,0.5865762076897106,2318.519137533495,1.000452956430038,1.0006653996696175,2323.771597742886,0.00015296171140743076,0.3554480805107317
closed,2,43,44,1024,4,0.2638446955163303,0.2699806186678728,0.26691265709210155,-0.0701468161920827,-0.48160597145862627,0.000805335791337671,turn_00022897_of_00524288,216.44700505250523,0.0027714838006901448,0.5998793682109163,540.9543718970265,0.33103882136386065,808.6483777726987,1.000452956430038,1.0006653996696175,812.211809737613,0.00015296171140743076,0.12423730844279182
closed,2,22,23,512,3,0.2699806186678728,0.28225246497095796,0.2761165418194154,-0.07079476524746994,-0.47927847988491884,0.0016106696876424177,turn_00022897_of_00524288,216.44700505250523,0.0020605253487110775,0.4459945405632817,390.69471494482457,0.23908692612071883,513.4551216908233,1.000452956430038,1.0006653996696175,516.6883335068419,0.00015296171140743076,0.0790335317574599
closed,2,46,47,1024,4,0.28225246497095796,0.28838838812250056,0.28532042654672923,-0.07146410852038634,-0.4769570504573769,0.0008053357913376803,turn_00022897_of_00524288,216.44700505250523,0.0036711855958579515,0.7946171272153505,1053.8707639923646,0.6449197080308898,2967.9787581228115,1.000452956430038,1.0006653996696175,2973.9577412055887,0.00015296171140743076,0.45490166574818397
closed,2,47,48,1024,4,0.28838838812250056,0.2945243112740431,0.29145634969827183,-0.07192219511950956,-0.47541289583092466,0.000805335791337666,turn_00024931_of_00524288,246.07544847344045,0.0027274422843172707,0.6711565832987973,748.305837902883,0.4579282384397127,1380.4553030930379,1.000452956430038,1.0006653996696175,1384.6583911616353,0.00015296171140743076,0.21179971722674346
closed,3,24,25,512,3,0.2945243112740431,0.30679615757712825,0.30066023442558565,-0.07262706852735101,-0.47310200672000347,0.0016106696876424225,turn_00024931_of_00524288,246.07544847344045,0.002104567149269288,0.5178823050989101,510.40534515939027,0.31234424316944465,742.2396163916053,1.000452956430038,1.0006653996696175,745.728759697753,0.00015296171140743076,0.11406794732910899
closed,3,25,26,512,3,0.30679615757712825,0.3190680038802134,0.3129320807286708,-0.0735999276049817,-0.47003109888785866,0.0016106696876424316,turn_00026037_of_00524288,265.9994452273404,0.0018466079923498578,0.491196701517435,522.7942625777913,0.3199256822578829,768.7310767939248,1.000452956430038,1.0006653996696175,772.2498549708505,0.00015296171140743076,0.1181246594504815
closed,3,26,27,512,3,0.3190680038802134,0.3313398501832985,0.32520392703175593,-0.07461039819114713,-0.46697236076684356,0.001610669687642422,turn_00026965_of_00524288,285.37390815390944,0.0021486089463517537,0.6131569321148536,737.699423474319,0.45143760796562005,1344.786726517128,1.000452956430038,1.0006653996696175,1348.9499136651418,0.00015296171140743076,0.20633768739712607
closed,3,54,55,1024,4,0.3313398501832985,0.3374757733348411,0.33440781175906975,-0.07539284235390226,-0.4646865707204424,0.0008053357913376696,turn_00027893_of_00524288,307.67662074918,0.000839940077167876,0.2584299245748176,414.89891642778645,0.25389876746488743,556.0893057608786,1.000452956430038,1.0006653996696175,559.3702106265234,0.00015296171140743076,0.08556222472776805
closed,3,55,56,1024,4,0.3374757733348411,0.3436116964863836,0.34054373491061235,-0.07592614524397695,-0.46316675333992324,0.0008053357913376742,turn_00000007_of_00000128,329.07442571356216,0.0016106715826752877,0.5300308260820247,700.2042771660512,0.4284923288707739,1225.187889048868,1.000452956430038,1.0006653996696175,1229.2172860607495,0.00015296171140743076,0.18802317976744964
closed,3,56,57,1024,4,0.3436116964863836,0.34974761963792617,0.3466796580621549,-0.07646876351891009,-0.46165023685455336,0.000805335791337668,turn_00000007_of_00000128,329.07442571356216,0.001610671582675352,0.5300308260820458,700.2042771660826,0.42849232887079314,1225.1878890489647,1.000452956430038,1.0006653996696175,1229.2172860608464,0.00015296171140743076,0.18802317976746447
closed,3,228,229,4096,6,0.34974761963792617,0.3512816004258118,0.350514610031869,-0.07681262134674388,-0.46070411566205666,0.00020133402185919957,turn_00000007_of_00000128,329.07442571356216,0.0020133366654051022,0.6625376069362423,975.143993752777,0.5967425999718436,2418.1676360674114,1.000452956430038,1.0006653996696175,2423.531568816724,0.00015296171140743076,0.3707075364161417
closed,3,458,459,8192,7,0.3512816004258118,0.35204859081975465,0.35166509562278325,-0.07691648595600784,-0.4604205371699966,0.00010066701278022291,turn_00000007_of_00000128,329.07442571356216,0.002214668581262189,0.7287907915247243,1213.360075653779,0.7425197210733545,4712.438873811606,1.000452956430038,1.0006653996696175,4720.369310280518,0.00015296171140743076,0.7220357681756217
closed,3,459,460,8192,7,0.35204859081975465,0.3528155812136975,0.35243208601672604,-0.07698591025077588,-0.4602315513090071,0.00010066701278022754,turn_00029943_of_00524288,370.30351703962396,0.0017836907602625917,0.6605069618363185,1090.7543761209254,0.6674907567569823,3280.373097248719,1.000452956430038,1.0006653996696175,3286.7015426008907,0.00015296171140743076,0.5027394928416751
closed,3,115,116,2048,5,0.3528155812136975,0.35588354278946877,0.35434956200158313,-0.0771601049664841,-0.45975932010180764,0.00040266801410846436,turn_00029943_of_00524288,370.30351703962396,0.0015823585846062604,0.5859529490975396,894.3512971110584,0.5473012414016358,1975.59918184916,1.000452956430038,1.0006653996696175,1980.4680320793518,0.00015296171140743076,0.3029357795745642
closed,3,58,59,1024,4,0.35588354278946877,0.3620194659410113,0.35895150436524004,-0.07758186415631646,-0.45862733482678897,0.0008053357913376664,turn_00029943_of_00524288,370.30351703962396,0.0008336483888418758,0.30870293036256263,535.6648151768328,0.3278018595919286,796.8852976172276,1.000452956430038,1.0006653996696175,800.4355707243415,0.00015296171140743076,0.12243599476937886
closed,3,118,119,2048,5,0.3620194659410113,0.3650874275167826,0.36355344672889695,-0.0780088281927804,-0.4574973024429019,0.00040266801410844273,turn_00029943_of_00524288,370.30351703962396,0.001638983629714557,0.6069214024536693,942.0597288967828,0.5764965744055637,2224.4441767489666,1.000452956430038,1.0006653996696175,2229.591399298223,0.00015296171140743076,0.3410421161759446
closed,3,476,477,8192,7,0.3650874275167826,0.3658544179107254,0.36547092271375403,-0.0781882638813254,-0.45702703768161296,0.00010066701278021098,turn_00029943_of_00524288,370.30351703962396,0.0018403156544299722,0.6814753592984959,1162.5584639985289,0.711431506393134,4028.7089192153862,1.000452956430038,1.0006653996696175,4035.8744960448607,0.00015296171140743076,0.6173342699406241
closed,3,477,478,8192,7,0.3658544179107254,0.3666214083046682,0.3662379131076968,-0.0782602905832706,-0.4568390282601339,0.00010066701278022056,turn_00007755_of_00131072,412.5423526494304,0.001547753497967821,0.6385138693730303,1141.2397812715737,0.69838546781836,3783.7692136938886,1.000452956430038,1.0006653996696175,3790.6607868855385,0.00015296171140743076,0.5798259613270502
closed,3,239,240,4096,6,0.3666214083046682,0.36815538909255385,0.36738839869861106,-0.07836860096083735,-0.4565571178482511,0.00020133402185918043,turn_00007755_of_00131072,412.5423526494304,0.001346420391326092,0.5554554358928329,928.0112410731853,0.5678995557055215,2147.6748134069067,1.000452956430038,1.0006653996696175,2152.736157332343,0.00015296171140743076,0.32928620683421134
closed,3,60,61,1024,4,0.36815538909255385,0.37429131224409645,0.3712233506683252,-0.07873197663725968,-0.4556183198750755,0.000805335791337663,turn_00007755_of_00131072,412.5423526494304,0.0009437529331550454,0.38933805536358307,675.5658450193008,0.4134147586322505,1151.6925373779848,1.000452956430038,1.0006653996696175,1155.6397182637459,0.00015296171140743076,0.1767686290760237
closed,3,61,62,1024,4,0.37429131224409645,0.380427235395639,0.3773592738198677,-0.07932085841023191,-0.45411916174460654,0.0008053357913376677,turn_00031601_of_00524288,438.4788501482137,0.0011608161552328785,0.508993332979983,893.0201555294525,0.5464866448975019,1969.115452680819,1.000452956430038,1.0006653996696175,1973.97704983877,0.00015296171140743076,0.3019429078223295
closed,3,62,63,1024,4,0.380427235395639,0.3865631585471816,0.38349519697141027,-0.07991892775903056,-0.4526236451459967,0.0008053357913376703,turn_00032097_of_00524288,462.4435435650314,0.00111048265851607,0.5135355356716882,950.6214276176422,0.5817359343232709,2272.778145738117,1.000452956430038,1.0006653996696175,2277.9794374441294,0.00015296171140743076,0.3484436333023904
closed,3,63,64,1024,4,0.3865631585471816,0.39269908169872414,0.38963112012295287,-0.08052616216668272,-0.45113182638460053,0.0008053357913376828,turn_00032593_of_00524288,488.04977446324256,0.001060149158994385,0.5174055579446059,1011.3041757891239,0.618870943254544,2653.442863750328,1.000452956430038,1.0006653996696175,2659.0699888968793,0.00015296171140743076,0.40673589625380463
closed,4,64,65,1024,4,0.39269908169872414,0.3988350048502667,0.3957670432744954,-0.08114253877115613,-0.4496437616265514,0.0008053357913376713,turn_00033023_of_00524288,511.4668393983034,0.0008084816355063104,0.4135115468239838,872.083391631246,0.5336743228161951,1870.1166036960678,1.000452956430038,1.0006653996696175,1874.8674550494359,0.00015296171140743076,0.28678293458645604
closed,4,65,66,1024,4,0.3988350048502667,0.4049709280018093,0.401902966426038,-0.08176803436622,-0.44815950689664624,0.0008053357913376626,turn_00033585_of_00524288,543.4399758945666,0.0009594821533871319,0.5214209583079699,1135.5281542902896,0.6948902187508208,3721.703544347924,1.000452956430038,1.0006653996696175,3728.525687313271,0.00015296171140743076,0.5703216701580051
closed,4,66,67,1024,4,0.4049709280018093,0.4111068511533518,0.40803888957758055,-0.08240262540231873,-0.4466791180762368,0.0008053357913376855,turn_00034081_of_00524288,572.4035100533092,0.000909148648226896,0.5203998774052966,1193.5015924444026,0.7303672564345118,4426.397093550793,1.000452956430038,1.0006653996696175,4434.007547237844,0.00015296171140743076,0.6782333828189651
closed,4,536,537,8192,7,0.4111068511533518,0.4118738415472947,0.4114903463503232,-0.08276357092589588,-0.4458481191781393,0.00010066701278023105,turn_00034081_of_00524288,572.4035100533092,0.0009028569636360231,0.5167984950613327,1184.6062237036374,0.7249237060418728,4306.464241822168,1.000452956430038,1.0006653996696175,4313.9405317255305,0.00015296171140743076,0.6598677266426191
closed,4,537,538,8192,7,0.4118738415472947,0.41264083194123746,0.41225733674426607,-0.08284417040433964,-0.44566362226100364,0.00010066701278021867,turn_00034577_of_00524288,601.2634370577017,0.0006574813262412187,0.39531948201705125,994.3489482071533,0.6084951355223531,2539.8124989681355,1.000452956430038,1.0006653996696175,2545.312510655269,0.00015296171140743076,0.3893353576965743
closed,4,269,270,4096,6,0.41264083194123746,0.4141748127291231,0.4134078223351803,-0.08296533488899417,-0.44538699293162043,0.00020133402185919193,turn_00034577_of_00524288,601.2634370577017,0.00045614738951592067,0.27426474722524075,828.4886737399694,0.5069963906685919,1680.4921060588847,1.000452956430038,1.0006653996696175,1685.0308325464102,0.00015296171140743076,0.2577451999205868
closed,4,135,136,2048,5,0.4141748127291231,0.4172427743048944,0.41570879351700873,-0.08320861823090549,-0.44483415338193644,0.00040266801410845167,turn_00034577_of_00524288,601.2634370577017,0.0007518566910832379,0.4520639382555383,1097.3240840244425,0.6715111112897657,3340.5211614095456,1.000452956430038,1.0006653996696175,3346.9168918446035,0.00015296171140743076,0.5119501357149895
closed,4,136,137,2048,5,0.4172427743048944,0.4203107358806657,0.41877675509278006,-0.08353497356520241,-0.4440979075448783,0.00040266801410844837,turn_00017513_of_00262144,626.4167035353131,0.0006606272255586964,0.41382792890015835,1068.656687037238,0.6539680026594864,3088.3175407204444,1.000452956430038,1.0006653996696175,3094.43114168452,0.00015296171140743076,0.4733294832645141
closed,4,137,138,2048,5,0.4203107358806657,0.42337869745643697,0.42184471666855133,-0.08386358613400399,-0.4433626664167883,0.0004026680141084493,turn_00035281_of_00524288,639.9124491863298,0.0006574813817651512,0.4207305212997502,1104.6887031268232,0.6760179143661441,3409.72156212141,1.000452956430038,1.0006653996696175,3416.1947041034996,0.00015296171140743076,0.5225469884406729
closed,4,138,139,2048,5,0.42337869745643697,0.42644665903220824,0.4249126782443226,-0.08419445284428359,-0.4426284369180359,0.00040266801410844533,turn_00008879_of_00131072,651.6319518853489,0.0005914186601616789,0.3853872959025727,1060.2318298029413,0.6488123833431658,3018.9897921114793,1.000452956430038,1.0006653996696175,3025.0258390698427,0.00015296171140743076,0.46271312939582243
closed,4,139,140,2048,5,0.42644665903220824,0.4295146206079795,0.4279806398200939,-0.0845275705817977,-0.44189522595946873,0.0004026680141084651,turn_00143003_of_02097152,662.4892676749982,0.0005245694745485914,0.347521647038355,1015.3429070373186,0.6213424582318963,2681.4279263956455,1.000452956430038,1.0006653996696175,2687.086357242321,0.00015296171140743076,0.41102132790334434
closed,4,140,141,2048,5,0.4295146206079795,0.4325825821837508,0.43104860139586515,-0.08486293621111532,-0.44116304044234766,0.0004026680141084597,turn_00035971_of_00524288,671.764537764753,0.0004121055466138885,0.2768378920313697,928.9266270487351,0.5684597291881323,2152.583871955037,1.000452956430038,1.0006653996696175,2157.6507074356196,0.00015296171140743076,0.3300379448288061
closed,4,141,142,2048,5,0.4325825821837508,0.4356505437595221,0.4341165629716365,-0.08520054657564743,-0.44043188725828164,0.000402668014108463,turn_00009051_of_00131072,680.4770598758604,0.00046558489733102546,0.31681984205842056,996.0433598161524,0.6095320363241367,2550.8964946558117,1.000452956430038,1.0006653996696175,2556.4089055378145,0.00015296171140743076,0.3910326812482611
closed,4,142,143,2048,5,0.4356505437595221,0.4387185053352934,0.43718452454740775,-0.0855403984976767,-0.43970177328916277,0.00040266801410844587,turn_00018213_of_00262144,687.6078878838582,0.0005725435962517054,0.3936854929400636,1134.0779082099148,0.6940027358537859,3706.1700906842775,1.000452956430038,1.0006653996696175,3712.974857035234,0.00015296171140743076,0.56794298854487
closed,4,286,287,4096,6,0.4387185053352934,0.440252486123179,0.4394854957292362,-0.08579675653781096,-0.4391548739315065,0.0002013340218591945,turn_00146593_of_02097152,693.5035586174662,0.00027604782061260095,0.1914401459434347,857.7021912949812,0.5248736995909503,1805.2088266984194,1.000452956430038,1.0006653996696175,1809.887068480454,0.00015296171140743076,0.27684342344894813
closed,4,287,288,4096,6,0.440252486123179,0.44178646691106466,0.4410194765171218,-0.08596836071524137,-0.43879060269207837,0.000201334021859189,turn_00000009_of_00000128,697.9647226687728,0.00040266804371837177,0.28104808946147064,970.8086346776154,0.5940895626123381,2391.6818718077257,1.000452956430038,1.0006653996696175,2397.016176058293,0.00015296171140743076,0.36665169656117186
closed,4,288,289,4096,6,0.44178646691106466,0.4433204476989503,0.4425534573050075,-0.08614052347563489,-0.43842659511864107,0.00020133402185918033,turn_00000009_of_00000128,697.9647226687728,0.0004026680437183302,0.2810480894614416,970.8086346775763,0.5940895626123143,2391.6818718074887,1.000452956430038,1.0006653996696175,2397.016176058056,0.00015296171140743076,0.3666516965611356
closed,4,289,290,4096,6,0.4433204476989503,0.44485442848683593,0.44408743809289314,-0.08631324441387592,-0.43806285206773954,0.0002013340218591922,turn_00018555_of_00262144,701.4746358072243,0.0003712096040024302,0.2603941217757487,948.4438353727289,0.5804033495294014,2260.370368326349,1.000452956430038,1.0006653996696175,2265.5577799791417,0.00015296171140743076,0.34654359531802903
closed,4,290,291,4096,6,0.44485442848683593,0.44638840927472156,0.4456214188807788,-0.0864865231235354,-0.43769937439529627,0.00020133402185919532,turn_00018555_of_00262144,701.4746358072243,0.0004341264827114007,0.3045287163542511,1008.6320633254692,0.6172357351732821,2635.1259927101337,1.000452956430038,1.0006653996696175,2640.7326275515798,0.00015296171140743076,0.4039309820797311
closed,4,291,292,4096,6,0.44638840927472156,0.4479223900626072,0.4471553996686644,-0.0866603591968718,-0.4373361629566093,0.00020133402185918764,turn_00037353_of_00524288,703.2648482916345,0.00033031363147667915,0.23229796592910562,916.0648494865011,0.5605889217669536,2084.7559264326437,1.000452956430038,1.0006653996696175,2089.746885673481,0.00015296171140743076,0.3196512600409642
closed,4,292,293,4096,6,0.4479223900626072,0.44945637085049284,0.44868938045655005,-0.08683475222483204,-0.43697321860635036,0.0002013340218591997,turn_00037353_of_00524288,703.2648482916345,0.0004750224521359332,0.3340665927364973,1056.058820027571,0.6462586961759209,2985.3986758435353,1.000452956430038,1.0006653996696175,2991.3971458478627,0.00015296171140743076,0.45756922692819285
closed,4,293,294,4096,6,0.44945637085049284,0.45099035163837853,0.4502233612444357,-0.08700970179705247,-0.4366105421985625,0.0002013340218591885,turn_00009399_of_00131072,703.4004127636849,0.00028941765816835346,0.2035765002167189,883.1989675782933,0.5404765363695989,1921.9888373070291,1.000452956430038,1.0006653996696175,1926.7977159233974,0.00015296171140743076,0.2947262761635715
closed,4,294,295,4096,6,0.45099035163837853,0.45252433242626416,0.4517573420323213,-0.08718520750185987,-0.43624813458665834,0.00020133402185919277,turn_00009399_of_00131072,703.4004127636849,0.0005159184198995824,0.3628972295097544,1104.0611426354712,0.6756338766428457,3403.749846650316,1.000452956430038,1.0006653996696175,3410.2163083281257,0.00015296171140743076,0.5216325227914008
closed,4,295,296,4096,6,0.45252433242626416,0.4540583132141498,0.45329132282020695,-0.08736126892627236,-0.4358859966234179,0.00020133402185919992,turn_00037839_of_00524288,701.9334387592593,0.0002485216843255336,0.17444568048486492,850.2571207810034,0.5203176640065164,1772.542069993076,1.000452956430038,1.0006653996696175,1777.1837688628289,0.00015296171140743076,0.2718410707707662
closed,4,148,149,2048,5,0.4540583132141498,0.45712627478992107,0.45559229400203544,-0.08762640213053491,-0.43534329713369657,0.0004026680141084479,turn_00038079_of_00524288,698.9980567040371,0.0006008561920266934,0.4199973105852464,1205.163475033805,0.7375037841489314,4591.165137853164,1.000452956430038,1.0006653996696175,4598.959910548192,0.00015296171140743076,0.7034647786116163
closed,4,149,150,2048,5,0.45712627478992107,0.46019423636569234,0.4586602555778067,-0.08798185421051267,-0.4346206495324074,0.0004026680141084639,turn_00038325_of_00524288,694.5768209029734,0.0005693977522446612,0.39549048058339564,1148.9923625574838,0.7031296856392,3870.3511498999574,1.000452956430038,1.0006653996696175,3877.339578623624,0.00015296171140743076,0.593084497654036
closed,4,150,151,2048,5,0.46019423636569234,0.4632621979414636,0.461728217153578,-0.08833952166926089,-0.4338990958436482,0.00040266801410844506,turn_00019285_of_00262144,688.8982905868206,0.0005347934677973522,0.3684183057825938,1090.750882893203,0.6674886190646963,3280.341502372303,1.000452956430038,1.0006653996696175,3286.669912380629,0.00015296171140743076,0.5027346546290515
closed,4,151,152,2048,5,0.4632621979414636,0.4663301595172349,0.46479617872934925,-0.08869940114027719,-0.433178642858957,0.000402668014108457,turn_00004853_of_00065536,681.8417418458954,0.0005285017796499759,0.3603545740051951,1065.9682913943534,0.6523228300327095,3065.971491584104,1.000452956430038,1.0006653996696175,3072.060094972791,0.00015296171140743076,0.46990756967351244
closed,4,152,153,2048,5,0.4663301595172349,0.4693981210930062,0.4678641403051206,-0.08906148923623897,-0.43245929735951166,0.0004026680141084596,turn_00019529_of_00262144,674.4495878118685,0.0004592932090344901,0.30977011551810224,977.1376217912177,0.5979626072596468,2430.4645275179178,1.000452956430038,1.0006653996696175,2435.842216277038,0.00015296171140743076,0.3725905941202049
closed,4,153,154,2048,5,0.4693981210930062,0.4724660826687775,0.47093210188089185,-0.08942578254903513,-0.43174106611606605,0.0004026680141084479,turn_00039303_of_00524288,665.9618885834924,0.0004246889232825854,0.28282663740976055,928.5926155681733,0.56825532975522,2150.7911494117643,1.000452956430038,1.0006653996696175,2155.855979449834,0.00015296171140743076,0.32976342016458954
closed,4,154,155,2048,5,0.4724660826687775,0.47553404424454876,0.4740000634566631,-0.0897922776497983,-0.43102395588888615,0.00040266801410845075,turn_00158195_of_02097152,656.8450091417714,0.00041289200765594244,0.27120605454333185,901.2767096057405,0.5515392705382863,2009.7115542035108,1.000452956430038,1.0006653996696175,2014.6185644947675,0.00015296171140743076,0.3081595034583011
closed,4,155,156,2048,5,0.47553404424454876,0.47860200582032003,0.4770680250324344,-0.09016097108893702,-0.43030797342768645,0.00040266801410846116,turn_00039809_of_00524288,646.7077283980492,0.0004058138582770583,0.2624429584388043,876.8240176097503,0.536575364600824,1892.0530991074488,1.000452956430038,1.0006653996696175,1896.8284898858603,0.00015296171140743076,0.2901421320593137
closed,4,156,157,2048,5,0.47860200582032003,0.4816699673960913,0.48013598660820567,-0.0905318593961682,-0.4295931254715667,0.0004026680141084516,turn_00020027_of_00262144,636.862331861316,0.0004341264557762239,0.27647878694833444,880.226205359149,0.5386573446736904,1907.9662268310342,1.000452956430038,1.0006653996696175,1912.75941894907,0.00015296171140743076,0.2925789542331326
closed,4,157,158,2048,5,0.4816699673960913,0.48473792897186263,0.483203948183977,-0.09090493908054985,-0.42887941874894797,0.0004026680141084395,turn_00040315_of_00524288,626.1982692650288,0.0004183972349493977,0.2619996243905865,848.5067080730648,0.5192464931465707,1764.951676851221,1.000452956430038,1.0006653996696175,1769.5848846707827,0.00015296171140743076,0.27067873243996393
closed,4,158,159,2048,5,0.48473792897186263,0.4878058905476339,0.48627190975974827,-0.0912802066305139,-0.4281668599775098,0.00040266801410845937,turn_00162303_of_02097152,615.4944518553415,0.00040345447515066526,0.2483239910314432,818.8294484746395,0.5010853957432537,1641.2216469279024,1.000452956430038,1.0006653996696175,1645.7164432219215,0.00015296171140743076,0.25173160364657504
closed,4,159,160,2048,5,0.4878058905476339,0.4908738521234052,0.48933987133551954,-0.09165765851389923,-0.4274554558641268,0.0004026680141084658,turn_00040855_of_00524288,604.1038486912289,0.00047502242975861316,0.2869628780318372,847.226364629866,0.5184629827316513,1759.4210501946266,1.000452956430038,1.0006653996696175,1764.0480711372172,0.00015296171140743076,0.26983181196612593
closed,5,320,321,4096,6,0.4908738521234052,0.4924078329112908,0.491640842517348,-0.09194217875883437,-0.4269226645519149,0.0002013340218591957,turn_00040855_of_00524288,604.1038486912289,0.000732981595495564,0.4427970028587077,1084.1719297824304,0.6634626068966814,3221.549676203692,1.000452956430038,1.0006653996696175,3227.812318294929,0.00015296171140743076,0.493731696308379
