component_period,time_index,point,distance_from_repelling_boundary,two_step_derivative,inverse_jacobian_weight,balancing_diagonal,next_time_index
8,0,0.99988584869679508029,0.45619683600471871987,-5.17844065690700481,0.1931083247359801,5.268378182995644,1
8,1,0.54428036389738772519,0.00059135120531136366444,2.8155210688579273623,0.3551740425816222,1.8548837102007216,2
8,2,0.54535459265649095445,0.0016655799644145928215,2.8116851483092100896,0.35565859875930417,1.2011483636977187,3
8,3,0.54837705100122538078,0.0046880383091490191588,2.800593937671916803,0.35706711585303297,0.7788767058662462,4
8,4,0.55685860196846009864,0.013169589276383737719,2.7671002915953973,0.36138914192497185,0.507057626749462,5
8,5,0.58047242377571715854,0.036783411083640797645,2.65505048934029981,0.3766406718120339,0.33409591660689747,6
8,6,0.64454636398801754811,0.10085735129594118609,2.20370178148850406,0.45378190842344546,0.2294230936962026,7
8,7,0.80139146950140712553,0.25770245680933073773,0.065687822125985436887,15.223521919817314,0.18981173432606382,0
