status,center_id,source_kind,turn_numerator,turn_denominator,sigma,spectral_parameter_real,spectral_parameter_imag,physical_dimension,border_rank,bordered_dimension,matrix_nnz,factor_nnz,factor_seconds,certificate_seconds,approximate_inverse_frobenius_upper,residual_frobenius_upper,residual_center_frobenius_upper,residual_radius_frobenius_upper,center_inverse_two_norm_upper,inverse_sha256,residual_center_sha256,residual_radius_sha256
rigorous_physical_resolvent_center,turn_00000011_of_00000128,uniform_rational_turn,11,128,0.01,-0.09819774422140504,-0.4158899149491855,2048,4,4100,1258116,3607849,2.249821877980139,26.600247473979834,477.9305308943784,2.9588517445172237e-09,2.341452681709748e-13,2.95861784435762e-09,477.9305323085041,64155a7cec36de503149fcd3c3e0b42b2b25a56f9c8bdc13d5eb9e2d3b38a861,b73180da034b26f1d29b07674f355848cc73cfbde847abd0aa622593322bbfe7,6db75d2c2569b26453b7b5018cc08a0bdff0d34f8b0385dbdc7aa8f1c9c76dca
rigorous_physical_resolvent_center,turn_00022763_of_00262144,adaptive_unresolved_midpoint,22763,262144,0.01,-0.0989614367386989,-0.4146238705271004,2048,4,4100,1258116,3607849,2.277000728994608,28.990807785012294,469.4238171521282,2.919843208178456e-09,2.2878975942230125e-13,2.9196146601835118e-09,469.4238185227723,d52b324bf3fa2d76fb786dee0fac859a2e5309fdc76617674d2e4463521dd2a5,13f95cd881db0e4eb288b6027648c6a1df01f16c366c91d92f5fb477a3118ab7,d7a2a5c3fc42fd3fe52177fc94041519dfcc026ca88e8a88de797458eb214e8d
rigorous_physical_resolvent_center,turn_00046019_of_00524288,adaptive_unresolved_midpoint,46019,524288,0.01,-0.09977015105224901,-0.4133005154661571,2048,4,4100,1258116,3607849,2.258849019999616,26.72015301004285,461.39543716075104,2.8838736053528998e-09,2.2202437919540448e-13,2.8836517733397904e-09,461.39543849135725,f5c9468ddaed3b653454b9905e5d346afb3ccaef8ec0662b9d51b75b32205de5,6cf974798486b97875a2a110647b774206d457366ae0332bd468e15282aa31d9,27fc667a60c667a4bc9d2eb83dc4ab7c65da4b8435cf7b42cfaf7d17ef9350a7
rigorous_physical_resolvent_center,turn_00002907_of_00032768,adaptive_unresolved_midpoint,2907,32768,0.01,-0.10058666988206491,-0.411981961539,2048,4,4100,1258116,3607849,2.270269856962841,28.425064575043507,454.1670372706247,2.851765968554452e-09,2.1519149144275752e-13,2.8515509794344946e-09,454.1670385658029,21fe91d68da63eedbb9f9779db239728db08e55fa9f46cf91a99d0c5ee113915,10cb756c55b73c92889b7ac1d06e5f8f69cdf691541e12040349b7d50c0069cf,d1a3418132839996c416fd230cd845a17d401a61e1cf2ad69722bac7d8333965
rigorous_physical_resolvent_center,turn_00047027_of_00524288,adaptive_unresolved_midpoint,47027,524288,0.01,-0.10144792946206119,-0.4106097446480228,2048,4,4100,1258116,3607849,2.2544919879874215,26.13417550799204,447.3496365039544,2.8212362482978717e-09,2.146260856001258e-13,2.82102181764866e-09,447.34963776603354,3f1c74e1fa5a96103c16550f53a63e0602d51fbb6fe5ff93f3bba4992c2bd5d1,3e0f7fe2bd23cc8102a5667d42662c8d1a8e7619a4f955462efacca68d0023bc,d1c5d733ddbe935fb2c5745c7861dc24e6e2e50dda10ef552eb8956f5f6b85cf
rigorous_physical_resolvent_center,turn_00047521_of_00524288,adaptive_unresolved_midpoint,47521,524288,0.01,-0.1022820128542252,-0.4092985009714277,2048,4,4100,1258116,3607849,2.2710307000088505,28.215259453980252,441.4072394512025,2.7939405610059906e-09,2.0745360240938843e-13,2.7937332951774645e-09,441.40724068446815,ad3ab1d50bb822ede956e873bec8d331eb802e16f50e473584a11762fe30831a,9665d39913096846277f6116a9e96845923439ba5520eddd4cb350bf46df7a23,5d3ba8ef7057737b12ed8e39af1e09960003308a346028193f94d962d7ab4fd0
rigorous_physical_resolvent_center,turn_00048035_of_00524288,adaptive_unresolved_midpoint,48035,524288,0.01,-0.10315808944179641,-0.40793943739381655,2048,4,4100,1258116,3607849,2.2842998809646815,26.724189785018098,435.7421394654512,2.766856070393423e-09,1.9966163527456284e-13,2.7666565839769033e-09,435.7421406710871,145e1021b4818ad2a77923cd832bf98d713ccc0129d1edba3fd36cbcd8143ccc,d58cec3fa29f2c35f711c2e7f9665da376ae6db3a7c98934137c307a4f8f1b89,857af2154d5c387ff18f8da7fbb48e3270c645c8e1628e848b72ac4a7d798d91
rigorous_physical_resolvent_center,turn_00048549_of_00524288,adaptive_unresolved_midpoint,48549,524288,0.01,-0.10404252103975387,-0.4065857961031438,2048,4,4100,1258116,3607849,2.268817059986759,28.6151910739718,430.5118603152487,2.7405071619454587e-09,1.9669806760335506e-13,2.7403106276875985e-09,430.51186149506964,32c6e37e706ce6e65d2376d1d7959e2a4798cc389e3e54c3557db512ca7048e5,644d71417d0645583c321342aa40f4927279a2a4b95929ad647be3478b51d23f,9e7dd969e59c72859b545857b1aa632d2459072ad0286c9218f60325f6f31cf2
rigorous_physical_resolvent_center,turn_00006135_of_00065536,adaptive_unresolved_midpoint,6135,65536,0.01,-0.10496494271252135,-0.4051931333642,2048,4,4100,1258116,3607849,2.253669078985695,27.546560563030653,425.47719262039374,2.713544213752235e-09,1.928533653099378e-13,2.713351558918814e-09,425.477193774945,bcc800a1e3a4cac32c1ef59153738ba5d25efae20d0a841df3a34cd8807053f5,c85e8186d20049f48fd44029c59ac4216fd01484dd1fc8e82467202faf2983fe,e01697fdaba727887f3cd67871dcb1b425b0e43d2e80072d279974a8512610f5
rigorous_physical_resolvent_center,turn_00050091_of_00524288,adaptive_unresolved_midpoint,50091,524288,0.01,-0.10674560872847355,-0.40255791853995904,2048,4,4100,1258116,3607849,2.2874127840041183,27.07446804898791,416.6562802642203,2.6616214492266715e-09,1.9089512220580074e-13,2.6614307714126792e-09,416.6562813732017,fbb7bb7abef62ce49fd7c5c6f82709b6beb47116e82726a5f306fcfedb995199,619a98c81e4357202667fcc423c50782d32c75ca183bb0df57d9807f64888971,ea7572b74ed03207402bfdef57e8b033f51ef095cf7f5075a17ca07d8b64aa7b
rigorous_physical_resolvent_center,turn_00051133_of_00524288,adaptive_unresolved_midpoint,51133,524288,0.01,-0.10861414629291377,-0.3998646839431394,2048,4,4100,1258116,3607849,2.249053790990729,26.441760268993676,408.2539014777162,2.6059445220140517e-09,1.8497722755903209e-13,2.6057598402468837e-09,408.2539025416034,eedbe2bcebea65858edcb49d6c11de8024a95637cced212ada6c92fec4c19ed4,010afaa2388e7e5297cef4bf49bc79267fb080e6e42072787234f95f481ed446,193ca0fa08d720aa991482eeffaf00a9556f5a1b808b6e4c11f23814593c2ab3
rigorous_physical_resolvent_center,turn_00052175_of_00524288,adaptive_unresolved_midpoint,52175,524288,0.01,-0.11051616923098001,-0.3971949922069459,2048,4,4100,1258116,3607849,2.2834710640017875,26.854189452016726,400.24413846752884,2.5474134899524156e-09,1.7857959496130794e-13,2.5472352436762403e-09,400.2441394871163,de636d0359d5db5ee97dd2dab1d83dd5462cca4fdfe98369cb5a8aec10218452,950b0603068b7f8d000dca780e14357a9756155b3728363ac2c061e8c4ffb369,70512a73366fde8db36cc43c7c7ca3b31a581c8d10631a09fac3f60c7e6291bf
rigorous_physical_resolvent_center,turn_00000013_of_00000128,uniform_rational_turn,13,128,0.01,-0.11250945968773363,-0.3944709191086493,2048,4,4100,1258116,3607849,2.248963345948141,26.18257474800339,392.2097314895928,2.4842590840028067e-09,1.7223623298157395e-13,2.484087315763494e-09,392.2097324639435,b78141d349e79b075c34df3ff42c4a3b26a3cbe4b20a5969715cda82961fc0ba,57c5fcd95443140ca09ae55cff422abf8159f0bf5d56caf5989badaf9c7546bb,8ccb85f9ea48ac0ef23c577132a164e0b9ddaf38a28e443e48dffe5224f813d9
rigorous_physical_resolvent_center,turn_00027111_of_00262144,adaptive_unresolved_midpoint,27111,262144,0.01,-0.11434903543781089,-0.39202055781471423,2048,4,4100,1258116,3607849,2.2735444479621947,27.048929494980257,385.0175403595247,2.424893915707438e-09,1.6811266448218708e-13,2.424726211310448e-09,385.01754129315145,0aef6cce0ca44423a3bb6e64419dd13e9b93b655d1c177e56f9d55bc112437d8,5327556a18787d122ebd9489b8371cca9fe291ca5aaf4fa589e1485911896144,58b63196474e74dad32063c0f500b8fc61af3ab179367c5e3d890bef3741059c
rigorous_physical_resolvent_center,turn_00013807_of_00131072,adaptive_unresolved_midpoint,13807,131072,0.01,-0.11627894099629654,-0.389512412872424,2048,4,4100,1258116,3607849,2.2298684649867937,25.74412664701231,377.6592996276916,2.3622194480614704e-09,1.6164130803566916e-13,2.362058489140426e-09,377.65930051980587,e22393dd7865881556d0e08e323c284e9493420140985355d0175bdb071ab182,ab3bc24d97d41daa4352492f9fa6a5a63520facf5df86dcaba4aa9a30fabcbfa,7e41a3880af796080dd36ae7f5e06703f4f349d72255ae49fd1b8bb8a2f7bb33
rigorous_physical_resolvent_center,turn_00028117_of_00262144,adaptive_unresolved_midpoint,28117,262144,0.01,-0.11823894408992547,-0.3870277168368545,2048,4,4100,1258116,3607849,2.274430964025669,26.892295741010457,370.375831390027,2.298900285627172e-09,1.5870816440671898e-13,2.2987422122061267e-09,370.3758322414842,eb168b40f950e57b14630dc3679cc7e33d71aa698097ac617fb854c761da6ba3,28c83a3306a4177f9d5ac0738fee5941750ce33b0fd0c31e6ce229db7e9a7b1e,45042a5e62a98a66cd7fe51dac01fdedb93f01b088f3bba59e0ad256cb302d36
rigorous_physical_resolvent_center,turn_00028637_of_00262144,adaptive_unresolved_midpoint,28637,262144,0.01,-0.1202965274752352,-0.3844840799595657,2048,4,4100,1258116,3607849,2.2256867599789985,25.278659793024417,362.9478975954409,2.233505783719973e-09,1.574037310252382e-13,2.2333490461847697e-09,362.94789840608723,ac6fc2773a22efa0193722d0c2f20c4b9d9f9f7159915c345e2981d0a88d0094,4e19a4f8f5e635d84353878e4faf173cecb407b91be390379a362de6e4639f33,39f0b150269bb62f06e80c99cb312b661ee19ffa13dfbced57918849f1aefba9
rigorous_physical_resolvent_center,turn_00058279_of_00524288,adaptive_unresolved_midpoint,58279,524288,0.01,-0.12231483652215389,-0.38205059397065777,2048,4,4100,1258116,3607849,2.233169896004256,25.027085034991615,355.89822049894116,2.1709983223212628e-09,1.5264220378236383e-13,2.1708463581808778e-09,355.8982212715957,25b053b67e7383bdd067360c306572500a2ad0fec11eaf0d1bbfecfd83a6d7a5,b70b1d4d613b7ec9f1ef8e60fa1ac82218f8836a191139ce4a5f26e98e836c06,7f4d9b7f74bc7ef32eb10427bb5140aa133bc3df3cccd0c9bac767481508c81c
rigorous_physical_resolvent_center,turn_00007415_of_00065536,adaptive_unresolved_midpoint,7415,65536,0.01,-0.12443618727631381,-0.37955575877181646,2048,4,4100,1258116,3607849,2.25675748498179,26.68592785502551,348.7609494651829,2.107504610904791e-09,1.4746874988196663e-13,2.10735816538633e-09,348.7609502001983,cb7dd430c92a15c75a017da26f63d461ba4da0e10f25d0583d4e45eab61a8e93,dfd1e8a49b0a0f5a08863e86773a93c5a363543f851ab8553ef39f2fa38aa060,466a922a396c7b4f094c435cbff686837b9dfc9ef5ec15c0cb2024881539e745
rigorous_physical_resolvent_center,turn_00060361_of_00524288,adaptive_unresolved_midpoint,60361,524288,0.01,-0.12658849665311858,-0.3770875821091622,2048,4,4100,1258116,3607849,2.2421103160013445,25.156252629996743,341.82000988230124,2.0457100428856594e-09,1.455694866481075e-13,2.045565514813353e-09,341.82001058156595,477bf76ff02d62f7929eedd7d2b42f617891791e71031f388f242a7e69cd6bd6,821b45116266ea4a44b9400c0e53a74685ddaa9ebb93a9d082e43d390cf2ce49,174a59cbd510c1b23da6d2fc57123b42d851cc136f669faefac47745c36b3ae7
rigorous_physical_resolvent_center,turn_00000015_of_00000128,uniform_rational_turn,15,128,0.01,-0.12885168905332223,-0.37455785501071226,2048,4,4100,1258116,3607849,2.245301299961284,27.571645411022473,334.8568877973794,1.9837717135367807e-09,1.4218343894329935e-13,1.9836306095668363e-09,334.8568884616591,e3c11213c9c61fe7ce2789899b76c9f15f66b5421203d97c6b4564133b37db72,9f1da65e2369b707f75743e919569c418813ad4084b614999fc912e75abb2f9b,16b17f770668ecd2131d14c86ed9bafaeab58959888bf21c0869659241a666b2
rigorous_physical_resolvent_center,turn_00015607_of_00131072,adaptive_unresolved_midpoint,15607,131072,0.01,-0.1309525424235643,-0.3722673199618515,2048,4,4100,1258116,3607849,2.2388731579994783,25.883515127992723,328.7019222261911,1.929128321927349e-09,1.3832793118179576e-13,1.92899117780995e-09,328.70192286029936,84ca311c8498e2cf6722dfc2050a3b3650684ca67b5a10bab3e4a3923bd94c5c,9bd7b501fb29b7f7b470780a5f43022cff1669c1e1c062af3dd2664ca206c190,6f051ce756d8a7315d6c3c1db2731ec251bb5d37c0608634959a1846ab39ba9e
rigorous_physical_resolvent_center,turn_00063451_of_00524288,adaptive_unresolved_midpoint,63451,524288,0.01,-0.13315623822908013,-0.3699220273992197,2048,4,4100,1258116,3607849,2.2390396730042994,26.006822096009273,322.5597823679704,1.8747405996919624e-09,1.350255304598804e-13,1.874607089154433e-09,322.55978297268643,2a52a5c51ad439e6b28e17d3c689c7f10b2f0839c184519970147eb86db1ff18,7e1a93d38f8c0e8e4c4004c2ba6f74f7ebf645827fa0130b88bf002b4718a194,b4dac1419a6b152a72bc665f87f3e19b8daac742f8ffd8a105eb34ac3bafb087
rigorous_physical_resolvent_center,turn_00032237_of_00262144,adaptive_unresolved_midpoint,32237,262144,0.01,-0.13538852066735702,-0.36760392741791076,2048,4,4100,1258116,3607849,2.2818367010331713,26.570800393994432,316.6554481153836,1.822622579971657e-09,1.3311783943239699e-13,1.8224909071523295e-09,316.65544869252705,4340401321cd4d667ef661128d9513adc9d79a8b53c0c71712b15335e30a6fd9,d0eec7e2bd46ff84cccc447d9f37026c9560d8c60437a239d550ee376b3bb35f,758a02b7ad124c8f6cc8ad475298c4d7d8ada8032c7952691c916606b6e5eeb1
rigorous_physical_resolvent_center,turn_00000001_of_00000008,uniform_rational_turn,1,8,0.01,-0.13773578740637357,-0.36522659470127694,2048,4,4100,1258116,3607849,2.2543599459459074,26.72191181301605,310.77595576296727,1.770907031228966e-09,1.3263847591869144e-13,1.770775749467489e-09,310.7759563133227,8fa008e08c4c9c1ab0fa1c4101dce2a26b7174bdd7a2f2448551d54721d52505,6932901c01408b18a7fc2799634eba9361853ffc344e235a32d15c69ce3c4d68,25da287b8181fa0872bb3d6ea49821987c865d4a97931c7c6dc3c235fbcbae91
rigorous_physical_resolvent_center,turn_00066525_of_00524288,adaptive_unresolved_midpoint,66525,524288,0.01,-0.13994875207729268,-0.36303970475061287,2048,4,4100,1258116,3607849,2.249012907035649,26.5713995390106,305.52463942052725,1.7248830401309518e-09,1.2803486654436363e-13,1.72475663663323e-09,305.5246399475216,3307057d8fd7bf717353556856c20e7044ad6c6685cf74288029908c5f9b6ec0,b4ec92f5d53016c84ed1beb471a806868a6a1da1312a91c48ccc623ed86d8ad3,39e8646081735334b647c71226192606966beed16faf15cd7bc2e43c05f88fa9
rigorous_physical_resolvent_center,turn_00016887_of_00131072,adaptive_unresolved_midpoint,16887,131072,0.01,-0.1422648982630007,-0.3608053951807425,2048,4,4100,1258116,3607849,2.242963861033786,26.547982574964408,300.31249220267165,1.6793781438737315e-09,1.2482575281681066e-13,1.6792551790531746e-09,300.31249270701,1ee6181061b2d3a1d650b6835df0562eb957dae50a77248641aa8b7a30ca3d1b,24d73391fb0c6918fdfc669f9c13f6aa33ac144f31141e1e033c7800f24c39b1,cf64c62dc3a9fcd09ae090f58b725a8f01048f9145151a9c3e73e826271c91e4
rigorous_physical_resolvent_center,turn_00068571_of_00524288,adaptive_unresolved_midpoint,68571,524288,0.01,-0.14460826202859284,-0.35859964844331005,2048,4,4100,1258116,3607849,2.2433711249614134,26.47063547396101,295.31421886213076,1.6359193949617772e-09,1.2326242222973394e-13,1.6357977037363554e-09,295.3142193452411,a2af62c5577764359b3d16064fd4853abf1504b294c75d09ef067bf35bdf40ca,e7304f9b3ea73dc9fd2ced89f77fcf6be64388fd945a2752948981d40a3911f2,081abc2df2b6716bbc9bbfcbf1d34ead10171180525c18e862f665ff717568ca
rigorous_physical_resolvent_center,turn_00000017_of_00000128,uniform_rational_turn,17,128,0.01,-0.1470670477158089,-0.35634249634822557,2048,4,4100,1258116,3607849,2.2262197349919006,25.437204412999563,290.3445515660818,1.5928946969185637e-09,1.2179596700909966e-13,1.5927747082636664e-09,290.3445520285702,065297700441b5e22c92eea9b00954f146e659658692c45167e9898241a50942,ebef20d82df7afc198f64726e428e2161683abb52c4b429c5c47e8c6cc2bf382,6ccb95cfa0c00cb5bcf62b2eb868a04fbc5bf5d1638bbc9d74fad5bf692441b1
rigorous_physical_resolvent_center,turn_00070605_of_00524288,adaptive_unresolved_midpoint,70605,524288,0.01,-0.14934696290279142,-0.3543001867676117,2048,4,4100,1258116,3607849,2.274030896020122,25.253507304005325,285.96786900437104,1.555167897549193e-09,1.1896564705921354e-13,1.555050940963511e-09,285.96786944909917,6d423594dce69b1af5970a0e56c09d7b96949b60bef1b4ea5903a63afbe8c6b1,0daa91b4c6e75e9922ebcb3d48665de14faca4769bdda1216bef6fe83e156d9a,2ae3112af640326b26ea455d1639c5d857349a781ac18eac062d62a83aec326a
rigorous_physical_resolvent_center,turn_00017903_of_00131072,adaptive_unresolved_midpoint,17903,131072,0.01,-0.15173145607634667,-0.35221465574126953,2048,4,4100,1258116,3607849,2.2340838949894533,25.42980023799464,281.6090524472192,1.5177629537021782e-09,1.176287897182212e-13,1.517647499067491e-09,281.60905287463504,beabfe0dda496f7daf7cc7cdfd6248090d8f977733c3a639e30a2922b5196d74,3854adc3b11080b1ab2db3c28c239d9a81746180ece04352810fdfb73cb28706,95861e447b0c7ae741cb6d5d77a7ac4740d24b61c7911b4ee32d614f4a165ac6
rigorous_physical_resolvent_center,turn_00072619_of_00524288,adaptive_unresolved_midpoint,72619,524288,0.01,-0.15414094343020937,-0.3501580522189194,2048,4,4100,1258116,3607849,2.266466811997816,25.54783380997833,277.41259069518605,1.4819183527575156e-09,1.1462895499052673e-13,1.481806028074881e-09,277.41259110628897,641c4a109913f014cf54ed75c0e1f73ab6e8dc06b1b76405be03e13772d3b0b2,0e606a21ae2ad3ac4c9666016b96468bf21f166951f3084eaa7fc2191285a547,c0b7f5fe1ec94f129ec1634d7359066c26968c80d51f4cbf3466d446b1547b55
rigorous_physical_resolvent_center,turn_00073659_of_00524288,adaptive_unresolved_midpoint,73659,524288,0.01,-0.15665525495216648,-0.3480647353481232,2048,4,4100,1258116,3607849,2.2782401620061137,26.22151904401835,273.2369989784784,1.4464309925204018e-09,1.1313994737488744e-13,1.4463200923372447e-09,273.23699937369696,544e34237ab45c070eef477f9d5da91a00aceee5e350d16de069d774c0a0929d,582acc836d9ddd8e9d4c26d4e225a71ae6ef55de1b98c740839d642ca141bd65,53b8a405d93f4721d8c3ec84e9a7963427a836e7c2c124088e4cc3ddad568f49
rigorous_physical_resolvent_center,turn_00074665_of_00524288,adaptive_unresolved_midpoint,74665,524288,0.01,-0.15911201022099225,-0.3460698217997942,2048,4,4100,1258116,3607849,2.265341983002145,25.725000315986108,269.33976605016306,1.4134801741453806e-09,1.1095443200812067e-13,1.413371589384847e-09,269.3397664308696,98d3d5a2919586cc1db4b12f625cef16bc79b4b35e9b8070e47e27980d70322f,723f4174c90c51a724be81eeeb043d9bc4e57071e50cfcc0f61f0e7e2d585bcb,64059cc07012671add0be97da46b616e0efcf3abf97c03498173744d21e761ed
rigorous_physical_resolvent_center,turn_00037853_of_00262144,adaptive_unresolved_midpoint,37853,262144,0.01,-0.16167936674570668,-0.344036840696449,2048,4,4100,1258116,3607849,2.2672833759570494,26.766315635992214,265.4424659071861,1.3807077720811489e-09,1.0962308433434922e-13,1.380600602089102e-09,265.44246627368466,74b95bfd2bea918659142ace9bf6fea8f341b03628ed81bf45a01dc52224652f,756aef448dde54aa35d0816aee1296ef3ebe90ea9b7e02e98794484afafe3139,768c4411931b896ef4a02fd3fe1dc04db1de18cd75dc31e7c4aabcbf0c69edac
rigorous_physical_resolvent_center,turn_00076747_of_00524288,adaptive_unresolved_midpoint,76747,524288,0.01,-0.16427188543794718,-0.3420360462237616,2048,4,4100,1258116,3607849,2.266216229996644,25.49592597899027,261.6720572946898,1.3491845932563006e-09,1.0920295145253927e-13,1.3490778513210312e-09,261.67205764773377,9797ae1136eef42f21baf3daf576872927c234a92f2db679a94cac58ed4a83ca,2b7df78b10a573f998c90be18cbf05db7f4a865cc9a148d415e6d8b790615e0f,44baca2e166c120dbd9f9215c80868862b9cc6ef9549cbbd6e2c7c8481083a7b
rigorous_physical_resolvent_center,turn_00000019_of_00000128,uniform_rational_turn,19,128,0.01,-0.1669801118137459,-0.34000026698263697,2048,4,4100,1258116,3607849,2.250351218972355,25.9551060529775,257.89371543736326,1.3177848418388372e-09,1.0743982733503631e-13,1.3176797308573735e-09,257.89371577721175,e6fba089e96615525e3ba513c327c55332e632647c7a9aac9623c09bd3da498a,6a086fcffc400a83870a8d5d0c0aaf90419eb114aac8d5b6e108367f4df14d7f,b1d88d3a8be58661a89a88ba36681675fc5e7aaf859b03a405d49b9d393d98a9
rigorous_physical_resolvent_center,turn_00079805_of_00524288,adaptive_unresolved_midpoint,79805,524288,0.01,-0.17202922943341326,-0.33634768154246114,2048,4,4100,1258116,3607849,2.2846330369939096,26.357371669029817,251.23402572292153,1.2629451373289481e-09,1.0765894791589668e-13,1.2628403745470283e-09,251.23402604021635,034b94eb23bb29fe28e094847ed1d5a7651180b53b0b1a5dc3c1e8ba0483e82c,afb9b842da2fec4335cd2c495cd47482d96e00fff76074e0c727d9566f13e82d,fcbc2b003f5a30702e130225adb0342e9c078a969b7693fd4f7a350961d9b45f
rigorous_physical_resolvent_center,turn_00020463_of_00131072,adaptive_unresolved_midpoint,20463,131072,0.01,-0.17733612591129697,-0.33270042443444126,2048,4,4100,1258116,3607849,2.2412767540081404,26.362583008012734,244.69406441026626,1.2097678093512162e-09,1.0399716965962843e-13,1.2096668815792232e-09,244.69406470628934,1c74dab7493f79719b13a4970e4686347dbcc398323931bdb4906d894a211d90,f0d827f76b077bf2e5926a89d84540a6d7934a1b27e7c3655ae1ccac493af7a1,4e0b9d8ed9f9ae64e8aa4ac2b0a122b3d98571a378465ff4ce03bc607468dc01
rigorous_physical_resolvent_center,turn_00083899_of_00524288,adaptive_unresolved_midpoint,83899,524288,0.01,-0.18273089008537627,-0.329184438918964,2048,4,4100,1258116,3607849,2.265203428978566,26.40510896599153,238.4456464083183,1.1596476072098006e-09,1.0116034151207909e-13,1.159549440648651e-09,238.44564668483127,8a346544729efaca3eec32afd2ebcd5b19a690330c57f2a051e00d4cc13214c7,da37a6aed0539f7aba3197df838bd7b7020ec2e844f19bf7cbbf5a77982896a1,8b9579825926df33e55eeaeb09b58c828f3fb1ad7128ae03c8063029e1dc859e
rigorous_physical_resolvent_center,turn_00000021_of_00000128,uniform_rational_turn,21,128,0.01,-0.18839910765428214,-0.3256885515163084,2048,4,4100,1258116,3607849,2.249204569030553,25.759939670038875,232.24043316831103,1.1105841611520335e-09,9.879352932718938e-14,1.1104889482480557e-09,232.24043342623364,5028e6680e63218774d1643d4e0986354b248329fe669bc7387e17af72226a6b,54b03ebbdd62bb82931355bf4b729ca6d768bc606595772d455486fe1b6ad631,d266465f791cd8c35c3b9211a70832bbbd9c38977221ba81608866f9753cab24
rigorous_physical_resolvent_center,turn_00043997_of_00262144,adaptive_unresolved_midpoint,43997,262144,0.01,-0.19377372071941312,-0.32255311282574894,2048,4,4100,1258116,3607849,2.218339065031614,25.338125957001466,226.64175655822453,1.0669552435655665e-09,9.776841853840574e-14,1.0668610714414679e-09,226.64175680004118,7d2fa03da3dd4cf3386d36f85e9468e8271c42576a7bcda5abe9a4ef07c3b9b8,1ea2fda4ed0b2b0f1dfe2ff2c856fa60f5381248c292ecb59a1e82c13e938877,d14f663acfd5b0e19f27764e4d0f71a89a22172e957803729c1957ffb6fc70fa
rigorous_physical_resolvent_center,turn_00011255_of_00065536,adaptive_unresolved_midpoint,11255,65536,0.01,-0.19940967183736627,-0.31944486766258584,2048,4,4100,1258116,3607849,2.245345022995025,26.224962706968654,221.0229800992473,1.0237976476787538e-09,9.910778046470682e-14,1.0237028099396805e-09,221.02298032553014,82730d774e7de5f84cf8f5443ebef72d3b998153962012273ff703eae1db196f,a5bf40ca0f03a7d649bab060afff372da47cfcf6c802cfde8734282a3174a90b,6c39637ea2037a7021eb77615ed6d1c4c40bd5a71575c5cff31762553673ff2c
rigorous_physical_resolvent_center,turn_00046043_of_00262144,adaptive_unresolved_midpoint,46043,262144,0.01,-0.2051201345031996,-0.3164757349372924,2048,4,4100,1258116,3607849,2.226242940989323,25.631035330006853,215.55592718838727,9.824193576411386e-10,1.0021570384775741e-13,9.823239754753486e-10,215.55592740015365,14814d16a6740c28c06cecd16b1ea75e291f4469722ac15be4b66b820e53ed70,39f74b92b7e43a771ef894656b820d4f13b498bdeab190d6f32a769e8a36f9b7,f56fb46975101fa8c7cbd3c60169e15ce5b8dadf43cc32134a81fcb710828bbe
rigorous_physical_resolvent_center,turn_00000023_of_00000128,uniform_rational_turn,23,128,0.01,-0.2111177585986589,-0.31354517959276,2048,4,4100,1258116,3607849,2.264043207047507,25.954867360997014,210.02674049278232,9.411989728855e-10,1.0905498620043311e-13,9.410975618633491e-10,210.02674069045935,cf33dc17f9e141546fd2cd764e3b71ff6624aaca38c0c15391952d5a16d8b7e4,782869690c5429deb6afd012f61b6abf1a09ced13b29318300537b29f0e2c592,4a889a8ab0149de9a7eeb418191451ab4cf9a8bc6715d8db415b556c3028197d
rigorous_physical_resolvent_center,turn_00096177_of_00524288,adaptive_unresolved_midpoint,96177,524288,0.01,-0.2167479447682109,-0.3109631396387258,2048,4,4100,1258116,3607849,2.211627035983838,25.277636360027827,205.0118708319178,9.043760624070203e-10,1.3914353349726436e-13,9.04252199044333e-10,205.0118710173257,b5023ba3ebffe9662b3b5a114c8b2afc392a31207af99dae4340efc883e3663a,414ff4b2507a2121477e87c9ccd11eaca0397f394c0bbf913a779a889d17b625,736a3f33c653f040d48167481cb97f58f24e77aa24bc5cae694d78bf94ecfc02
rigorous_physical_resolvent_center,turn_00098223_of_00524288,adaptive_unresolved_midpoint,98223,524288,0.01,-0.22266114445705315,-0.30842164353639534,2048,4,4100,1258116,3607847,2.2655849779839627,26.480229781998787,199.90984776370934,8.67472787955556e-10,1.99244168833619e-13,8.673070712810252e-10,199.90984793712573,2a2a57a15b15890c06ff5f3688747ee18589c8f8822608f7912b12973c2fffcd,ab9f64a9c6e3cc5b63d4592acc41871de4732d6913c4a3bbd0eb0f79fba2742d,8610ab45e061ffe0fd412005dc4f4d0f7cbbebe2bdae8f3717ad7d7fcd80d3b3
rigorous_physical_resolvent_center,turn_00100269_of_00524288,adaptive_unresolved_midpoint,100269,524288,0.01,-0.22863487721648384,-0.3060258868882382,2048,4,4100,1258116,3607847,2.232515493989922,25.689197144994978,194.91310717661466,8.318264937858796e-10,1.9266079961982106e-13,8.31667171933319e-10,194.9131073387486,2c51a30b2a611ffa9ec031508d0fc304ecff7ac8a0bab37944291f5d63b03a32,da802d420d6338389964331f02f3f6d5a89f855670fcf24e451813ea45d451c8,f6db1421fe295dcbd6b4e754f25ad155424a45ab8b15c31114c973257bedcd5e
