z,bulk_determinant_real,bulk_determinant_imag,pole_removed_real,pole_removed_imag,pole_factor
0.0,1.0,0.0,1.0,0.0,1.0
0.01949152542372881,1.000155342002537,-4.0320707535708045e-28,0.9999289720649389,-4.031158155730703e-28,0.9997736652216995
0.03898305084745762,1.0006200389317639,1.6171749491883236e-27,0.9997141384730653,1.615710857453933e-27,0.999094660886798
0.058474576271186435,1.001392684095372,-3.2446396010436465e-27,0.9993528341750539,-3.238030227980742e-27,0.9979629869952956
0.07796610169491525,1.0024726501990426,0.0,0.9988423393984809,0.0,0.9963786435471922
0.09745762711864406,1.0038600897672267,-6.502018272765662e-27,0.9981798784956725,-6.465227451158859e-27,0.9943416305424878
0.11694915254237287,1.0055559408678456,1.303907146691957e-26,0.9973626187538234,1.2932828434330027e-26,0.9918519479811824
0.13644067796610168,1.0075619382539465,-5.109561629851966e-29,0.9963876691659292,-5.052894526415409e-29,0.9889095958632761
0.1559322033898305,1.0098806301066177,5.128313079145649e-29,0.9952520791610088,5.054027280500918e-29,0.9855145741887688
0.1754237288135593,1.0125154006390735,0.0,0.9939528372919861,0.0,0.9816668829576605
0.19491525423728812,1.015470498903551,2.659253344484136e-26,0.9924868698795488,2.599065192867271e-26,0.9773665221699511
0.21440677966101693,1.0187510742323012,0.0,0.9908510396102013,0.0,0.9726134918256409
0.23389830508474574,1.022363218843687,5.355262960412241e-26,0.9890421440866305,5.180723115708698e-26,0.9674077919247297
0.2533898305084745,1.0263140182567216,1.056510238975698e-28,0.9870569143284114,1.0160981121655796e-28,0.9617494224672175
0.27288135593220336,1.0306116102852056,0.0,0.9848920132209547,0.0,0.9556383834531043
0.2923728813559322,1.035265253529477,4.168179812851272e-31,0.9825440339105236,3.955913900733163e-31,0.9490746748823902
0.311864406779661,1.040285406453738,0.0,0.9800094981429692,0.0,0.942058296755075
0.33135593220338977,1.0456838183351924,0.0,0.9772848545437497,0.0,0.9345892490711589
0.3508474576271186,1.0514736336038124,-1.119966936858129e-25,0.9743664768366413,-1.0378369971102464e-25,0.9266675318306418
0.37033898305084745,1.057669511366035,0.0,0.9712506619983867,0.0,0.9182931450335238
0.38983050847457623,1.0642877622314209,0.0,0.9679336283463924,0.0,0.9094660886798047
0.409322033898305,1.0713465049496125,0.0,0.9644115135563914,0.0,0.9001863627694847
0.42881355932203385,1.078865845830286,4.556321495544996e-28,0.9606803726068142,4.057194552013992e-28,0.8904539673025637
0.4483050847457627,1.0868680844789476,-4.609564294171888e-28,0.956736175646408,-4.057656101215354e-28,0.8802689022790418
0.4677966101694915,1.0953779500589635,9.113837557796423e-31,0.9525748057814245,7.925677197604766e-31,0.8696311676989188
0.48728813559322026,1.1044228731135795,4.726676021074527e-28,0.9481920567784855,4.0580440402444415e-28,0.8585407635621949
0.506779661016949,1.1140332989869735,4.790951138556031e-28,0.9435836306789627,4.0579245466315915e-28,0.84699768986887
0.5262711864406779,1.1242430501169118,4.859346215082821e-28,0.9387451353204403,4.057563548889553e-28,0.835001946618944
0.5457627118644067,1.1350897459927403,2.525246893754894e-25,0.9336720817605676,2.0771507562069178e-25,0.8225535338124172
0.5652542372881355,1.1466152914580567,-6.11519946109711e-32,0.9283598815982572,-4.951186234778649e-32,0.8096524514492894
0.5847457627118644,1.1588664463875535,0.0,0.922803844186852,0.0,0.7962986995295606
0.6042372881355932,1.1718954927132947,-2.6520441110411975e-25,0.9169991737335392,-2.075204037946282e-25,0.7824922780532307
0.623728813559322,1.1857610184897807,-5.399929336242911e-25,0.9109409662788412,-4.148404923666305e-25,0.7682331870203001
0.6432203389830508,1.2005288433994319,5.512832673033064e-25,0.9046242065496204,4.15403753945802e-25,0.7535214264307684
0.6627118644067795,1.216273116117805,-5.600158836032512e-25,0.8980437646784964,-4.1349164568898274e-25,0.7383569962846357
0.6822033898305084,1.2330776216961536,0.0,0.8911943927821355,0.0,0.7227398965819019
0.7016949152542372,1.2510373471420877,5.852239049959554e-25,0.8840707213901859,4.1356025145570182e-25,0.7066701273225673
0.721186440677966,1.2702603664631393,1.4271004259595802e-31,0.8766672557161225,9.849100602428338e-32,0.6901476885066317
0.7406779661016949,1.290870123657393,1.1970489295874034e-27,0.8689783717604654,8.058205164771089e-28,0.673172580134095
0.7601694915254237,1.3130082149961877,1.2223132232016826e-27,0.8609983122361592,8.015255427808912e-28,0.6557448022049573
0.7796610169491525,1.336837802576938,-6.448501684585821e-25,0.8527211823049972,-4.1132693659441306e-25,0.6378643547192189
0.7991525423728812,1.3625478325813916,-6.614391223305133e-25,0.8441409451130989,-4.097821981053317e-25,0.6195312376768793
0.81864406779661,1.3903582883793029,-6.820793426402541e-25,0.8352514171123753,-4.097560623653635e-25,0.6007454510779389
0.8381355932203389,1.4205267870665201,7.058102365268531e-25,0.8260462631538201,4.1043358962819677e-25,0.5815069949223972
0.8576271186440677,1.4533569378966333,2.8355226392762536e-27,0.8165189913371512,1.5930416162503439e-27,0.5618158692102547
0.8771186440677965,1.4892090369921405,7.508205983133009e-25,0.8066629475999735,4.0669855064637207e-25,0.5416720739415113
0.8966101694915254,1.5285138972037737,-7.781138082975847e-25,0.7964713100279823,-4.054561266203642e-25,0.5210756091161668
0.9161016949152542,1.5717909402372927,0.0,0.7859370828660408,0.0,0.5000264747342215
0.935593220338983,1.6196721663674545,0.0,0.775053090207904,0.0,0.47852467079567507
0.9550847457627117,1.6729343567675758,0.0,0.7638119693402036,0.0,0.4565701973005277
0.9745762711864405,1.7325430074082384,-1.8353970562288963e-24,0.7522061637137265,-7.968615916915563e-25,0.43416305424877943
0.9940677966101694,1.7997133029146868,3.7730310887194355e-27,0.740227915512216,1.5518599176004249e-27,0.4113032416404301
1.013559322033898,1.8759963736499372,-3.970988892981516e-27,0.7278692577856853,-1.5407069964565937e-27,0.3879907594754799
1.033050847457627,1.9634039751391417,-2.1573212262617876e-24,0.7151220061115331,-7.8575163475565e-25,0.36422560775392854
1.0525423728813559,2.0645931583470447,2.296350900671071e-24,0.7019777497426105,7.807771867088259e-25,0.34000778647577623
1.0720338983050846,2.183147543004975,2.9312123405494088e-31,0.6884278421965333,9.243205724184445e-32,0.3153372956410232
1.0915254237288134,2.324019781651411,-1.0114911274281576e-29,0.6744633912350886,-2.9354902285927537e-30,0.2902141352496689
1.1110169491525423,2.494254365117885,-1.031346518861978e-29,0.6600752481761987,-2.7293379493045566e-30,0.2646383053017136
1.130508474576271,2.704222461930817,3.1634551798708046e-24,0.6452539964736237,7.54831426116985e-25,0.23860980579715763
1.15,2.969848621971386,6.881683123209409e-27,0.6299899394910794,1.4598020593755529e-27,0.21212863673600035
1.16,3.1355208515975126,0.0,0.6219837132490058,0.0,0.19836695167634177
1.163008153367404,3.190212705433365,0.0,0.6195517938256613,0.0,0.19420391398055703
1.1660163067348082,3.2474273559633033,-1.4901558956002545e-29,0.6171089274225523,-2.8317446570055237e-30,0.19003009452677833
1.1690244601022122,3.3073445309165974,0.0,0.614655075910884,0.0,0.18584549331500655
1.1720326134696162,3.370161459396191,1.553496032625522e-29,0.6121902009805974,2.8219272574732057e-30,0.18165011034524126
1.1750407668370204,3.4360950553555725,-1.5875037529898176e-29,0.6097142641390138,-2.8169292961307412e-30,0.17744394561748222
1.1780489202044244,3.5053844363353357,-4.255181248199076e-24,0.6072272267094411,-7.371122783871352e-25,0.17322699913173
1.1810570735718284,3.5782938390935466,0.0,0.6047290498297763,0.0,0.1689992708879845
1.1840652269392327,3.655116007062324,-1.7003867470913378e-29,0.6022196944510827,-2.8015701425165607e-30,0.16476076088624514
1.1870733803066367,3.7361761411796013,1.7421349060642507e-29,0.5996991213361625,2.796326331889519e-30,0.1605114691265126
1.1900815336740407,3.8218365265245167,4.682511514965822e-24,0.5971672910580933,7.3164895916762355e-25,0.15625139560878665
1.193089687041445,3.91250197357926,1.8328979907369443e-29,0.5946241639987668,2.7856482700759355e-30,0.15198054033306696
1.196097840408849,4.008626246515817,9.675286816000361e-27,0.5920697003473928,1.4290292518299538e-27,0.1476989032993542
1.199105993776253,4.110719693903077,5.072074625679221e-24,0.5895038600989948,7.273683912291013e-25,0.14340648450764792
1.2021141471436572,4.219358352677852,-5.208336304196085e-24,0.5869266030528856,-7.244966838710758e-25,0.1391032839579477
1.2051223005110612,4.3351948682643435,0.0,0.5843378888111184,0.0,0.1347893016502546
1.2081304538784652,4.458971668066051,0.0,0.5817376767769272,0.0,0.130464537584568
1.2111386072458694,4.591536950132992,5.708563900990035e-24,0.579125926153135,7.200154092344722e-25,0.12612899176088754
1.2141467606132734,4.733864214796474,4.509996399807155e-29,0.5765025959405581,5.492393770071795e-30,0.12178266417921413
1.2171549139806777,4.8870762903400635,1.1948223805834855e-26,0.5738676449363759,1.4030268097472387e-27,0.11742555483954675
1.2201630673480817,5.052475107186014,-6.339966602476331e-24,0.5712210317324874,-7.167818122775584e-25,0.1130576637418863
1.2231712207154857,5.231578891904015,6.5808034246633956e-24,0.5685627147138431,7.151950754130812e-25,0.10867899088623256
1.2261793740828897,5.426169031739324,0.0,0.5658926520567567,0.0,0.10428953627258519
1.229187527450294,5.638349675948351,1.386828281140667e-26,0.5632108017271964,1.3852930608597104e-27,0.0998892999009442
1.232195680817698,5.8706243040863,-7.454125026369745e-24,0.5605171214790519,-7.117070496263033e-25,0.0954782817713099
1.2352038341851022,6.125995176981894,-5.75209498113131e-29,0.5578115688523757,-5.237655324426018e-30,0.0910564818836821
1.2382119875525062,6.408094066950249,1.945826418095054e-30,0.5550941011716082,1.6855507352164929e-31,0.08662390023806088
1.2412201409199102,6.721356379753502,6.752094375865663e-29,0.5523646755437738,5.548907405654863e-30,0.08218053683444637
1.2442282942873144,7.071256455208899,-6.689956354184551e-29,0.5496232488566518,-5.1998616785954055e-30,0.07772639167283812
1.2472364476547184,7.464630684343098,9.598051292618332e-24,0.546869777776931,7.031672964739158e-25,0.0732614647532367
1.2502446010221224,7.91012921556014,-1.0176959033571241e-23,0.5441042187483272,-7.000298216750302e-25,0.06878575607564175
1.2532527543895267,8.418860193832211,2.129492867914946e-26,0.541326527989686,1.3692482759266153e-27,0.06429926564005306
1.2562609077569307,9.005329596162955,-1.162290597532317e-23,0.5385366614930521,-6.950729469652297e-25,0.05980199344647141
1.2592690611243347,9.688847998814902,1.2561909818168129e-23,0.5357345750217167,6.945974814261302e-25,0.05529393949489614
1.262277214491739,10.495699356152576,1.3643499853540836e-23,0.5329202241082381,6.927501210586313e-25,0.050775103785327125
1.265285367859143,11.462601137114468,-1.4939297816250584e-23,0.5300935640524251,-6.908750927584335e-25,0.04624548631776504
1.268293521226547,12.6424517170665,1.6487963039403484e-23,0.5272545499193125,6.876319345314544e-25,0.04170508709220955
1.2713016745939512,14.114347358348189,7.223517932071072e-26,0.5244031365370833,2.6838190702239115e-27,0.037153906108660095
1.2743098279613552,16.002092069820165,2.1062031548614056e-23,0.5215392784949818,6.864525394288752e-25,0.03259194336711768
1.2773179813287592,18.5109835792371,-5.81298643263752e-30,0.5186629301411845,-1.628752228706253e-31,0.02801919886758175
1.2803261346961634,22.008075217752516,-2.906502426042225e-23,0.5157740455806487,-6.81158392970477e-25,0.023435672610052083
1.2833342880635674,27.22056441823967,-8.593891451345922e-30,0.5128725786729231,-1.6192064212061649e-31,0.01884136459452923
1.2863424414309714,35.82106200122157,-4.756169791962916e-23,0.5099584830299352,-6.771014025378417e-25,0.014236274821012973
1.2893505947983757,52.703789722304606,-1.6729342660391202e-29,0.5070317120137324,-1.6094302316125e-31,0.009620403289502977
1.2923587481657797,100.94462452750321,-1.3475983670367705e-22,0.5040922187342098,-6.7295693453897485e-25,0.004993749999999908
